chrom	length	bases	mean	min	max
TE_00003739#MITE/DTT	341	585922	1718.25	74	2556
TE_00003740#MITE/DTT	114	803	7.04	4	9
TE_00003741#DNA/DTC	1045	151538	145.01	0	747
TE_00003743#MITE/DTM	190	1164	6.13	1	12
TE_00003744#DNA/DTT	486	1462	3.01	0	9
TE_00003745_INT#LTR/Copia	183	147814	807.73	353	1103
TE_00003746_LTR#LTR/Gypsy	287	2266	7.90	3	13
TE_00003747#DNA/DTC	3329	27610	8.29	0	182
TE_00003748#DNA/DTM	4343	164049	37.77	1	145
TE_00003749_INT#LTR/Copia	2597	17344	6.68	0	27
TE_00003750#DNA/DTT	1584	17072	10.78	0	20
TE_00003752#DNA/DTM	970	394033	406.22	0	1463
TE_00003754_INT#LTR/Copia	4248	99631	23.45	1	77
TE_00003755_INT#LTR/Gypsy	4711	79360	16.85	1	43
TE_00003757#DNA/Helitron	4164	6404	1.54	0	160
TE_00003758_INT#LTR/Copia	4504	40184	8.92	0	55
TE_00003759#DNA/Helitron	830	10938	13.18	5	26
TE_00003760#MITE/DTT	101	553	5.48	1	12
TE_00003761#MITE/DTT	248	4066	16.40	0	25
TE_00003762#DNA/Helitron	2133	9518	4.46	0	100
TE_00003763#DNA/DTH	152	5466	35.96	0	61
TE_00003765#MITE/DTA	163	4310	26.44	17	35
TE_00003766#DNA/DTM	1998	21761	10.89	0	115
TE_00003767#DNA/DTC	4816	320143	66.47	0	869
TE_00003768#DNA/Helitron	6823	128191	18.79	0	53
TE_00003769#DNA/DTM	3971	10589	2.67	0	14
TE_00003771_LTR#LTR/Gypsy	4044	38723407	9575.52	32	28618
TE_00003772_LTR#LTR/Copia	90	4789	53.21	2	79
TE_00003773#DNA/DTC	129	0	0.00	0	0
TE_00003774#MITE/DTT	255	866	3.40	0	8
TE_00003775#DNA/DTM	1116	42639	38.21	5	95
TE_00003776#DNA/DTC	1845	15387	8.34	0	26
TE_00003777_INT#LTR/Gypsy	5127	28499	5.56	0	26
TE_00003778#MITE/DTH	346	4901	14.16	7	21
TE_00003779_INT#LTR/Gypsy	4767	41216	8.65	1	19
TE_00003780#DNA/DTH	1202	138488	115.21	34	199
TE_00003781_INT#LTR/Copia	6782	1157400	170.66	1	2377
TE_00003782#MITE/DTH	294	94847	322.61	2	1120
TE_00003783#DNA/DTC	2762	401768	145.46	0	542
TE_00003784_INT#LTR/Gypsy	119	33450	281.09	50	345
TE_00003785_LTR#LTR/Gypsy	3917	11558309	2950.81	153	6930
TE_00003786_LTR#LTR/Gypsy	96	7384	76.92	5	91
TE_00003787#DNA/Helitron	3574	49727	13.91	0	565
TE_00003788_INT#LTR/Gypsy	4764	66694	14.00	0	110
TE_00003789#DNA/DTC	160	57	0.36	0	1
TE_00003790#DNA/Helitron	926	44186	47.72	0	124
TE_00003792#DNA/DTC	3786	20107	5.31	0	25
TE_00003793#DNA/DTC	877	557146	635.29	0	1682
TE_00003795_INT#LTR/Gypsy	529	76300	144.23	0	260
TE_00003797_INT#LTR/Gypsy	111	5373	48.41	0	84
TE_00003798_INT#LTR/Gypsy	4451	3200811	719.12	5	1596
TE_00003799_LTR#LTR/Gypsy	1006	516205	513.13	108	999
TE_00003800#MITE/DTT	256	112	0.44	0	2
TE_00003801_INT#LTR/Copia	3247	563985	173.69	0	1148
TE_00003802#DNA/DTC	3700	53215	14.38	0	57
TE_00003803#DNA/DTT	2187	10955	5.01	0	64
TE_00003805#DNA/DTC	1071	593898	554.53	0	3007
TE_00003806#DNA/DTC	1392	86913	62.44	0	614
TE_00003807#DNA/DTM	3937	31684	8.05	0	31
TE_00003809#DNA/DTH	966	12017	12.44	2	25
TE_00003810#DNA/DTT	3295	13228994	4014.87	2	5863
TE_00003811#DNA/DTA	1053	5686	5.40	0	61
TE_00003812_INT#LTR/Gypsy	5447	12441125	2284.03	531	4694
TE_00003813_INT#LTR/Copia	1398	492617	352.37	0	937
TE_00003814_LTR#LTR/Gypsy	276	4019	14.56	1	47
TE_00003815_INT#LTR/Copia	382	1128678	2954.65	0	5335
TE_00003816_LTR#LTR/Copia	156	3704	23.74	7	33
TE_00003817#DNA/DTC	134	183	1.37	0	2
TE_00003818#DNA/Helitron	703	897	1.28	0	2
TE_00003819#DNA/Helitron	387	35738	92.35	1	143
TE_00003820#MITE/DTT	80	1063	13.29	0	18
TE_00003821_INT#LTR/Copia	4547	67638	14.88	0	56
TE_00003822_LTR#LTR/Gypsy	4056	12131198	2990.93	263	6216
TE_00003824#DNA/Helitron	395	11160	28.25	0	58
TE_00003826_INT#LTR/Gypsy	1337	39043	29.20	0	715
TE_00003827_INT#LTR/Copia	145	734	5.06	0	15
TE_00003828#DNA/DTH	1035	33479	32.35	0	91
TE_00003829#DNA/DTH	1230	110143	89.55	1	256
TE_00003830#DNA/DTH	2025	63405	31.31	1	92
TE_00003831_INT#LTR/Copia	414	2877	6.95	0	30
TE_00003832#DNA/DTA	3274	124907	38.15	0	313
TE_00003833#DNA/DTA	3645	152592	41.86	0	86
TE_00003834#DNA/DTC	647	6846	10.58	0	21
TE_00003835_INT#LTR/Gypsy	387	25978	67.13	0	127
TE_00003836_INT#LTR/Gypsy	459	239362	521.49	0	1174
TE_00003837_INT#LTR/Gypsy	1497	274006	183.04	0	367
TE_00003838_LTR#LTR/Gypsy	299	4031	13.48	5	22
TE_00003840#DNA/DTC	2339	10190	4.36	0	15
TE_00003841_LTR#LTR/Copia	1712	3436016	2007.02	6	6661
TE_00003842_INT#LTR/Copia	561	45786	81.61	0	181
TE_00003844_INT#LTR/Gypsy	5088	56170	11.04	0	31
TE_00003845#DNA/DTM	1229	23096	18.79	0	229
TE_00003846#DNA/DTC	1620	37115	22.91	1	76
TE_00003847#MITE/DTT	171	963	5.63	1	12
TE_00003848_LTR#LTR/Gypsy	3920	10962177	2796.47	213	11442
TE_00003849_LTR#LTR/Gypsy	331	3144	9.50	3	13
TE_00003850#MITE/DTH	413	4052	9.81	4	18
TE_00003852_INT#LTR/Gypsy	1642	722856	440.23	0	1217
TE_00003853#DNA/DTT	2684	16071	5.99	0	94
TE_00003854#DNA/Helitron	991	8536	8.61	0	33
TE_00003855#MITE/DTT	227	50517	222.54	1	476
TE_00003856#DNA/DTT	1237	5824	4.71	0	62
TE_00003858#MITE/DTT	201	502	2.50	0	8
TE_00003859_LTR#LTR/Gypsy	2605	13562296	5206.26	3	12605
TE_00003860#MITE/DTA	569	126660	222.60	114	283
TE_00003861_LTR#LTR/Gypsy	830	19761	23.81	5	48
TE_00003862#DNA/DTM	1194	6331	5.30	0	51
TE_00003863_INT#LTR/Gypsy	125	442	3.54	0	8
TE_00003864_INT#LTR/Gypsy	4007	5146767	1284.44	0	6881
TE_00003865#DNA/Helitron	1745	18354	10.52	0	81
TE_00003866_LTR#LTR/Gypsy	844	6129907	7262.92	484	11798
TE_00003867_INT#LTR/Copia	2037	315304	154.79	2	589
TE_00003871#DNA/DTC	281	11984	42.65	0	115
TE_00003873#DNA/DTA	3905	32585	8.34	0	23
TE_00003874_INT#LTR/Copia	367	72717	198.14	13	492
TE_00003875#DNA/DTC	3237	33737	10.42	0	153
TE_00003876_INT#LTR/Gypsy	82	89	1.09	0	3
TE_00003879_INT#LTR/Gypsy	12433	3902582	313.89	1	1533
TE_00003880_LTR#LTR/Gypsy	1076	680787	632.70	18	2221
TE_00003881#DNA/DTT	901	501	0.56	0	4
TE_00003882#DNA/DTT	1115	26254	23.55	0	88
TE_00003884_INT#LTR/Gypsy	2090	202356	96.82	67	133
TE_00003885_LTR#LTR/Gypsy	123	11650	94.72	5	174
TE_00003886#DNA/Helitron	5877	17325	2.95	0	18
TE_00003887#DNA/DTC	394	27920	70.86	0	172
TE_00003888_INT#LTR/Gypsy	228	6515	28.57	1	55
TE_00003889#DNA/DTT	1628	6242	3.83	0	18
TE_00003890_LTR#LTR/Gypsy	3910	1001724	256.20	1	1591
TE_00003891#DNA/DTC	3931	1278910	325.34	1	1370
TE_00003892_INT#LTR/Gypsy	4310	9914	2.30	0	7
TE_00003893#DNA/DTT	1174	4090	3.48	0	13
TE_00003894_LTR#LTR/Copia	803	3053130	3802.15	221	8002
TE_00003895_INT#LTR/Gypsy	4875	2847815	584.17	0	3116
TE_00003896#DNA/DTM	994	477863	480.75	0	1068
TE_00003897#MITE/DTH	272	92383	339.64	139	491
TE_00003899_INT#LTR/Gypsy	1060	2433172	2295.45	0	4844
TE_00003900_INT#LTR/Copia	142	18050	127.11	0	263
TE_00003901#DNA/DTM	1405	76275	54.29	4	110
TE_00003902#MITE/DTT	100	2474	24.74	13	36
TE_00003903#DNA/DTC	2954	885167	299.65	3	891
TE_00003904_INT#LTR/Gypsy	199	6642	33.38	0	101
TE_00003905#MITE/DTM	475	3567	7.51	0	15
TE_00003906#MITE/DTM	430	10660	24.79	0	94
TE_00003907#DNA/DTM	1252	8287	6.62	0	17
TE_00003908_LTR#LTR/Gypsy	3961	1149035	290.09	20	1231
TE_00003909_LTR#LTR/Copia	457	8317	18.20	3	30
TE_00003910_INT#LTR/Gypsy	88	27	0.31	0	1
TE_00003911_INT#LTR/Gypsy	2782	2916131	1048.21	0	2424
TE_00003912#DNA/DTM	2033	42854	21.08	2	43
TE_00003913_LTR#LTR/Gypsy	3495	3116834	891.80	87	3961
TE_00003914#DNA/Helitron	3875	90665	23.40	3	59
TE_00003916#DNA/DTH	825	38252	46.37	0	317
TE_00003917_INT#LTR/Gypsy	80	0	0.00	0	0
TE_00003919_INT#LTR/Gypsy	2744	712197	259.55	5	1004
TE_00003921#DNA/DTT	2059	8282	4.02	0	10
TE_00003924#MITE/DTT	300	1315	4.38	0	16
TE_00003925#DNA/Helitron	805	109675	136.24	0	475
TE_00003926#DNA/DTM	2859	32248	11.28	1	43
TE_00003927#DNA/Helitron	1613	56641	35.12	1	118
TE_00003928#DNA/Helitron	2534	56556	22.32	3	258
TE_00003930#DNA/DTT	1489	3366	2.26	0	27
TE_00003931_LTR#LTR/Gypsy	865	19188	22.18	0	41
TE_00003932_LTR#LTR/Gypsy	1297	25677373	19797.51	1372	45607
TE_00003933#DNA/DTC	2044	603803	295.40	108	376
TE_00003934#DNA/DTA	233	10501	45.07	0	66
TE_00003935#DNA/DTT	1002	19699	19.66	0	150
TE_00003936#MITE/DTT	142	74	0.52	0	2
TE_00003937#DNA/DTT	3629	62926	17.34	0	210
TE_00003939_INT#LTR/Gypsy	103	930	9.03	0	20
TE_00003940_LTR#LTR/Copia	1414	4389196	3104.10	509	3949
TE_00003941#MITE/DTT	143	5578	39.01	16	49
TE_00003942#MITE/DTH	391	1334	3.41	0	6
TE_00003943_INT#LTR/Gypsy	115	5313	46.20	0	152
TE_00003944#DNA/DTT	1265	45635	36.08	0	194
TE_00003945#DNA/Helitron	274	171	0.62	0	2
TE_00003946#DNA/DTT	4123	634290	153.84	11	310
TE_00003948_LTR#LTR/Gypsy	2861	5029557	1757.97	29	4565
TE_00003949#DNA/DTM	1165	9220	7.91	1	22
TE_00003950#DNA/Helitron	1298	15251	11.75	0	23
TE_00003951_LTR#LTR/Gypsy	1131	1226164	1084.14	40	4400
TE_00003952#DNA/DTM	1909	309353	162.05	0	441
TE_00003953#MITE/DTH	590	10910	18.49	1	53
TE_00003954#DNA/DTT	2523	9914	3.93	0	25
TE_00003956_INT#LTR/Gypsy	786	238281	303.16	0	732
TE_00003957#DNA/DTC	133	8763	65.89	0	160
TE_00003958#DNA/Helitron	3897	55059	14.13	2	30
TE_00003959#MITE/DTA	157	3901	24.85	10	40
TE_00003960#DNA/DTC	392	16017	40.86	1	109
TE_00003961#MITE/DTT	300	10756	35.85	9	61
TE_00003964#MITE/DTT	229	3269	14.28	0	28
TE_00003966#DNA/DTT	1659	13298	8.02	0	28
TE_00003967_INT#LTR/Gypsy	116	55318	476.88	14	767
TE_00003968#DNA/DTC	1157	290980	251.50	13	415
TE_00003969_INT#LTR/Copia	2917	1480975	507.70	0	2260
TE_00003970#DNA/DTC	2130	30664	14.40	1	86
TE_00003973_INT#LTR/Copia	161	2036	12.65	0	19
TE_00003974_INT#LTR/Copia	380	273772	720.45	0	2161
TE_00003975_LTR#LTR/Gypsy	114	876	7.68	0	10
TE_00003976#DNA/DTM	3961	54138	13.67	0	208
TE_00003977#MITE/DTT	294	767	2.61	0	10
TE_00003979#DNA/Helitron	2985	24386	8.17	0	38
TE_00003980_INT#LTR/Gypsy	1042	1536183	1474.26	0	4626
TE_00003981#DNA/DTC	4291	1452740	338.56	0	798
TE_00003982_LTR#LTR/Copia	764	374210	489.80	95	777
TE_00003983#MITE/DTT	246	289235	1175.75	95	2093
TE_00003985_INT#LTR/Gypsy	1317	11431	8.68	0	22
TE_00003986_INT#LTR/Gypsy	179	148280	828.38	1	1159
TE_00003987_INT#LTR/Copia	1295	2666161	2058.81	13	4665
TE_00003989_INT#LTR/Gypsy	2807	897298	319.66	0	1820
TE_00003990_INT#LTR/Gypsy	1800	185468	103.04	4	289
TE_00003992#DNA/DTA	3193	113479	35.54	0	96
TE_00003994_INT#LTR/Gypsy	3354	4078736	1216.08	26	3850
TE_00003995#DNA/DTM	1572	10035	6.38	0	57
TE_00003997#DNA/DTT	3436	34574	10.06	0	137
TE_00003998_INT#LTR/Copia	6478	1290490	199.21	3	950
TE_00003999_INT#LTR/Gypsy	2017	408808	202.68	0	1786
TE_00004000#DNA/DTA	1244	20429	16.42	2	48
TE_00004001#DNA/DTT	813	86661	106.59	0	739
TE_00004002#MITE/DTA	561	7096	12.65	3	39
TE_00004003#DNA/DTM	1857	37514	20.20	1	77
TE_00004004#DNA/DTA	3490	123350	35.34	12	85
TE_00004005#DNA/DTM	914	7112	7.78	0	30
TE_00004007#MITE/DTT	571	125705	220.15	0	801
TE_00004008_INT#LTR/Gypsy	419	169539	404.63	0	794
TE_00004009_INT#LTR/Gypsy	127	5440	42.83	0	98
TE_00004010#DNA/DTT	675	7851	11.63	0	120
TE_00004012#DNA/DTH	2641	1196053	452.88	4	929
TE_00004013#MITE/DTH	376	5712	15.19	0	41
TE_00004014_INT#LTR/Copia	4540	104564	23.03	0	110
TE_00004015_INT#LTR/Gypsy	4988	491214	98.48	9	248
TE_00004016#MITE/DTA	170	1349	7.94	1	15
TE_00004017_INT#LTR/Copia	4397	130377	29.65	3	83
TE_00004018#DNA/DTT	2865	280712	97.98	0	266
TE_00004019#MITE/DTT	506	2042	4.04	0	18
TE_00004020_INT#LTR/Gypsy	2174	30305	13.94	0	66
TE_00004021_INT#LTR/Copia	4353	447888	102.89	2	316
TE_00004022#DNA/DTC	1712	16863	9.85	0	35
TE_00004023#MITE/DTT	383	2166	5.66	0	24
TE_00004024#DNA/Helitron	8344	54487	6.53	0	33
TE_00004025_INT#LTR/Gypsy	2430	68105	28.03	1	73
TE_00004026#MITE/DTT	152	1373	9.03	3	11
TE_00004028#DNA/DTC	1689	34395	20.36	1	46
TE_00004030#MITE/DTH	195	11522	59.09	14	93
TE_00004031_INT#LTR/Gypsy	171	2832	16.56	0	38
TE_00004032_INT#LTR/Gypsy	81	461	5.69	0	7
TE_00004033#DNA/DTH	486	195364	401.98	6	641
TE_00004034#MITE/DTH	476	57452	120.70	29	162
TE_00004035_LTR#LTR/Copia	260	4105	15.79	3	112
TE_00004036#DNA/DTT	2355	3483	1.48	0	27
TE_00004037#DNA/DTM	780	6510	8.35	0	27
TE_00004039#DNA/DTC	2834	65498	23.11	0	73
TE_00004040#DNA/DTC	1087	16183	14.89	0	101
TE_00004041#DNA/DTH	1603	517303	322.71	6	675
TE_00004042#DNA/DTM	1065	19643	18.44	4	30
TE_00004043#MITE/DTT	530	2057	3.88	0	13
TE_00004045#DNA/DTC	691	14412	20.86	1	64
TE_00004046_INT#LTR/Gypsy	1854	2071702	1117.42	0	6604
TE_00004049_INT#LTR/Copia	2086	1706396	818.02	15	2566
TE_00004050#DNA/DTT	2689	46256	17.20	0	309
TE_00004051#MITE/DTT	351	4920	14.02	6	20
TE_00004052_LTR#LTR/Gypsy	2705	3666250	1355.36	8	4494
TE_00004053#DNA/DTT	394	4942	12.54	0	25
TE_00004054#DNA/DTT	2367	36412	15.38	0	31
TE_00004055_INT#LTR/Gypsy	7096	1246699	175.69	1	1525
TE_00004056_INT#LTR/Copia	4749	33486	7.05	0	25
TE_00004057#MITE/DTT	383	1619	4.23	1	9
TE_00004058_INT#LTR/Copia	7737	5273941	681.65	1	3845
TE_00004059#DNA/DTT	3642	75172	20.64	0	181
TE_00004060#DNA/Helitron	1906	6433	3.38	0	33
TE_00004061_INT#LTR/Copia	1540	2953433	1917.81	2	3799
TE_00004062#MITE/DTT	422	3802	9.01	0	35
TE_00004063#MITE/DTH	294	231830	788.54	32	1571
TE_00004065#DNA/DTC	2588	744649	287.73	0	868
TE_00004066#DNA/DTC	2215	240706	108.67	0	501
TE_00004067_INT#LTR/Copia	140	140901	1006.44	0	1491
TE_00004068_LTR#LTR/Gypsy	511	385651	754.70	10	2012
TE_00004069#DNA/DTC	1597	1777609	1113.09	0	2708
TE_00004070_INT#LTR/Gypsy	1301	489074	375.92	0	784
TE_00004071#DNA/DTA	874	11875	13.59	3	44
TE_00004072#DNA/DTM	937	9133	9.75	1	27
TE_00004073#MITE/DTC	419	32136	76.70	2	160
TE_00004074#MITE/DTT	108	331	3.06	0	4
TE_00004075#DNA/Helitron	2440	97711	40.05	0	740
TE_00004076#DNA/Helitron	342	795	2.32	0	5
TE_00004077#MITE/DTA	142	2012	14.17	4	20
TE_00004078#MITE/DTH	297	26019	87.61	1	259
TE_00004079#MITE/DTM	466	9301	19.96	4	48
TE_00004080#DNA/DTM	1338	8557	6.40	2	19
TE_00004083_LTR#LTR/Copia	123	12446	101.19	78	116
TE_00004084_INT#LTR/Gypsy	760	293460	386.13	0	876
TE_00004086_INT#LTR/Gypsy	1585	2020745	1274.92	1	4986
TE_00004088_INT#LTR/Copia	1518	1762737	1161.22	0	2738
TE_00004089_INT#LTR/Gypsy	2242	770730	343.77	0	651
TE_00004090_INT#LTR/Gypsy	2535	1265195	499.09	0	1525
TE_00004093_INT#LTR/Gypsy	4119	1565029	379.95	0	2107
TE_00004094#DNA/DTC	1854	552073	297.77	0	582
TE_00004095_INT#LTR/Gypsy	5410	1621628	299.75	1	794
TE_00004096#DNA/DTT	687	3644	5.30	1	11
TE_00004097#DNA/DTT	3085	135414	43.89	0	468
TE_00004100_INT#LTR/Gypsy	4523	1578771	349.05	2	1180
TE_00004102_INT#LTR/Gypsy	2474	4133041	1670.59	1	4855
TE_00004103_LTR#LTR/Gypsy	261	1956	7.49	2	15
TE_00004104_INT#LTR/Copia	5394	190019	35.23	1	147
TE_00004105#DNA/Helitron	2176	34266	15.75	0	108
TE_00004107#MITE/DTC	106	4638	43.75	21	62
TE_00004108_LTR#LTR/Copia	720	901162	1251.61	0	1676
TE_00004109#DNA/Helitron	1140	18097	15.87	0	29
TE_00004111_INT#LTR/Copia	3319	220283	66.37	0	1480
TE_00004113_INT#LTR/Gypsy	4476	62976	14.07	0	42
TE_00004114#DNA/DTC	2933	3347376	1141.28	1	2337
TE_00004115#MITE/DTT	111	160837	1448.98	244	1654
TE_00004116#DNA/Helitron	9448	183097	19.38	0	160
TE_00004117#DNA/DTC	137	33	0.24	0	1
TE_00004118#DNA/Helitron	1724	11073	6.42	0	15
TE_00004119#MITE/DTT	232	2728	11.76	0	39
TE_00004120#DNA/DTH	946	2005	2.12	0	6
TE_00004121#DNA/DTT	582	2101	3.61	0	10
TE_00004122_LTR#LTR/Gypsy	1155	535715	463.82	70	1224
TE_00004126_INT#LTR/Gypsy	1061	4338893	4089.44	0	11119
TE_00004127#DNA/DTC	739	90133	121.97	3	331
TE_00004128#MITE/DTT	506	503691	995.44	40	1590
TE_00004129_INT#LTR/Copia	5112	2104725	411.72	1	1528
TE_00004130_INT#LTR/Gypsy	184	4257	23.14	0	90
TE_00004131#DNA/DTC	3763	222838	59.22	2	281
TE_00004133#DNA/DTC	4369	3937595	901.26	0	4534
TE_00004136#DNA/Helitron	2495	36064	14.45	0	133
TE_00004137#DNA/DTT	2906	42634	14.67	3	40
TE_00004138#MITE/DTA	156	3280	21.03	8	37
TE_00004139#MITE/DTA	163	1330	8.16	3	11
TE_00004140_INT#LTR/Gypsy	1446	2144223	1482.87	1	4594
TE_00004141_LTR#LTR/Gypsy	526	1775046	3374.61	3	8125
TE_00004142#DNA/DTH	930	34128	36.70	0	133
TE_00004144_LTR#LTR/Gypsy	3978	6378250	1603.38	5	9522
TE_00004145_INT#LTR/Gypsy	293	43728	149.24	0	274
TE_00004146_INT#LTR/Gypsy	3198	2792632	873.24	0	4064
TE_00004147_LTR#LTR/Copia	181	6298	34.80	9	99
TE_00004149_INT#LTR/Copia	207	16592	80.15	0	96
TE_00004150_INT#LTR/Copia	1258	1347828	1071.41	4	3200
TE_00004151_INT#LTR/Gypsy	10916	4683471	429.05	0	5414
TE_00004153#DNA/DTA	814	24963	30.67	2	90
TE_00004154#DNA/DTT	3059	65895	21.54	0	316
TE_00004155_INT#LTR/Gypsy	4943	1151120	232.88	0	1287
TE_00004156#DNA/DTC	264	4139	15.68	0	30
TE_00004157#DNA/DTA	913	23915	26.19	8	72
TE_00004158#DNA/DTM	968	4223	4.36	0	21
TE_00004159#DNA/DTC	3575	405868	113.53	0	375
TE_00004160#MITE/DTA	185	941	5.09	1	14
TE_00004161#DNA/DTT	1785	20818	11.66	1	21
TE_00004163_INT#LTR/Copia	4646	30870	6.64	0	30
TE_00004164#MITE/DTC	421	1863	4.43	1	8
TE_00004165_INT#LTR/Gypsy	1233	471762	382.61	0	801
TE_00004167_INT#LTR/Gypsy	9856	9219588	935.43	3	7833
TE_00004168#DNA/DTT	2503	12512	5.00	0	45
TE_00004170#DNA/DTH	708	31347	44.28	0	178
TE_00004172#DNA/DTT	810	10289	12.70	0	198
TE_00004173_INT#LTR/Gypsy	12323	6972540	565.82	15	4631
TE_00004174#DNA/DTC	1993	2308394	1158.25	1	2647
TE_00004175#DNA/DTC	93	533	5.73	0	11
TE_00004176_INT#LTR/Gypsy	5048	27567	5.46	0	18
TE_00004177_LTR#LTR/Gypsy	875	497571	568.65	12	850
TE_00004178#DNA/Helitron	1917	2842264	1482.66	0	15246
TE_00004179_INT#LTR/Gypsy	4884	1069318	218.94	1	1322
TE_00004180_INT#LTR/Gypsy	3212	648915	202.03	0	583
TE_00004181_INT#LTR/Gypsy	6527	4128461	632.52	1	1645
TE_00004182_INT#LTR/Copia	3013	1713502	568.70	0	1823
TE_00004183#DNA/Helitron	3536	339209	95.93	2	181
TE_00004187_LTR#LTR/Copia	267	350569	1312.99	182	2118
TE_00004188_INT#LTR/Copia	142	2714	19.11	0	32
TE_00004189_INT#LTR/Gypsy	645	632097	980.00	0	4221
TE_00004191#MITE/DTT	252	1583	6.28	1	13
TE_00004192_INT#LTR/Gypsy	6447	4266397	661.76	0	2497
TE_00004193#DNA/DTT	4719	288840	61.21	0	707
TE_00004194_LTR#LTR/Gypsy	2968	956528	322.28	9	654
TE_00004195#DNA/DTT	805	1753	2.18	0	6
TE_00004196#MITE/DTM	144	359	2.49	1	4
TE_00004197#DNA/DTC	3107	117428	37.79	0	214
TE_00004198#DNA/DTT	567	1341	2.37	0	12
TE_00004199#DNA/DTA	798	118729	148.78	26	300
TE_00004200_INT#LTR/Copia	2456	2983348	1214.72	1	3763
TE_00004201#MITE/DTT	363	43355	119.44	3	567
TE_00004202#DNA/DTM	1093	26322	24.08	0	164
TE_00004203#MITE/DTM	185	643	3.48	1	5
TE_00004204#DNA/DTM	3792	37091	9.78	0	224
TE_00004205#MITE/DTT	231	2619	11.34	1	48
TE_00004206_LTR#LTR/Gypsy	588	8583617	14597.99	9	18597
TE_00004207#DNA/DTM	109	643	5.90	4	8
TE_00004209_INT#LTR/Copia	3072	2015197	655.99	0	3807
TE_00004210_INT#LTR/Copia	3009	133197	44.27	0	109
TE_00004211_INT#LTR/Copia	4664	45628	9.78	0	63
TE_00004214_INT#LTR/Gypsy	2045	893065	436.71	1	1206
TE_00004215_INT#LTR/Gypsy	460	37313	81.12	0	249
TE_00004216#DNA/DTT	3157	47321	14.99	2	61
TE_00004217_LTR#LTR/Copia	180	1260	7.00	4	10
TE_00004218#DNA/DTT	688	3192	4.64	0	17
TE_00004219#DNA/DTT	1337	8913	6.67	0	32
TE_00004220_INT#LTR/Gypsy	386	75569	195.77	0	326
TE_00004221_INT#LTR/Copia	4754	294912	62.03	2	143
TE_00004222#MITE/DTT	343	472453	1377.41	114	1898
TE_00004223#DNA/DTH	1164	79506	68.30	10	151
TE_00004224#DNA/Helitron	2322	66651	28.70	1	180
TE_00004225#DNA/DTC	3143	265571	84.50	2	382
TE_00004226_LTR#LTR/Gypsy	336	35366	105.26	4	1118
TE_00004228#DNA/DTH	1103	46665	42.31	0	171
TE_00004229#DNA/DTC	148	0	0.00	0	0
TE_00004230_LTR#LTR/Copia	1363	750004	550.26	37	693
TE_00004231_INT#LTR/Gypsy	96	32787	341.53	29	473
TE_00004232_INT#LTR/Gypsy	1645	1522728	925.67	0	2770
TE_00004233#DNA/DTA	972	7683	7.90	1	25
TE_00004234#MITE/DTT	442	9820	22.22	0	33
TE_00004235#DNA/DTH	1496	8194	5.48	0	48
TE_00004236#MITE/DTH	130	2693	20.72	4	27
TE_00004237_LTR#LTR/Gypsy	351	45888	130.74	23	207
TE_00004238#DNA/DTT	1508	644944	427.68	1	3157
TE_00004239#DNA/DTM	1535	27973	18.22	1	42
TE_00004240_INT#LTR/Copia	509	84185	165.39	0	475
TE_00004241_INT#LTR/Gypsy	4678	31135	6.66	0	28
TE_00004243#DNA/Helitron	3592	22422	6.24	0	46
TE_00004244#DNA/DTM	1008	10164	10.08	2	27
TE_00004245#DNA/DTH	2648	278116	105.03	2	257
TE_00004246_INT#LTR/Copia	4774	109157	22.86	1	103
TE_00004248#DNA/DTH	1149	43034	37.45	4	97
TE_00004249_LTR#LTR/Gypsy	335	7999	23.88	13	33
TE_00004250_INT#LTR/Gypsy	5049	44292	8.77	0	34
TE_00004251#DNA/DTH	1708	228388	133.72	3	421
TE_00004252_INT#LTR/Copia	4718	177619	37.65	12	120
TE_00004253_LTR#LTR/Gypsy	4114	8344010	2028.20	58	8384
TE_00004254#DNA/DTA	1344	12689	9.44	0	18
TE_00004255#DNA/DTC	1358	30035	22.12	1	70
TE_00004256_INT#LTR/Gypsy	359	60818	169.41	0	431
TE_00004257_INT#LTR/Gypsy	1605	2401481	1496.25	0	9511
TE_00004258_LTR#LTR/Gypsy	121	22680	187.44	0	268
TE_00004259#DNA/DTM	828	1000	1.21	0	5
TE_00004260_LTR#LTR/Copia	1544	1900433	1230.85	8	3462
TE_00004261#MITE/DTA	157	3113	19.83	0	49
TE_00004262_LTR#LTR/Copia	4631	16506930	3564.44	1	17266
TE_00004263#MITE/DTT	524	3892	7.43	0	30
TE_00004264#DNA/DTH	1338	32324	24.16	0	76
TE_00004267_LTR#LTR/Gypsy	313	9046	28.90	6	104
TE_00004268#DNA/Helitron	4459	39625	8.89	1	60
TE_00004269#MITE/DTT	251	270	1.08	1	2
TE_00004270_LTR#LTR/Gypsy	325	4189	12.89	5	26
TE_00004271_INT#LTR/Gypsy	1290	1174710	910.63	0	4126
TE_00004272#DNA/DTC	221	7689	34.79	0	53
TE_00004273#DNA/DTC	2220	298545	134.48	1	496
TE_00004274#DNA/DTC	1006	124717	123.97	1	383
TE_00004276_INT#LTR/Gypsy	463	1476230	3188.40	0	5827
TE_00004277_LTR#LTR/Gypsy	534	1211063	2267.91	269	3558
TE_00004278_INT#LTR/Copia	4341	112589	25.94	4	47
TE_00004279_INT#LTR/Gypsy	1161	1211790	1043.75	0	3449
TE_00004281_LTR#LTR/Gypsy	390	15006	38.48	9	65
