chrom	length	bases	mean	min	max
TE_00003603_INT#LTR/unknown	1541	290316	188.39	0	615
TE_00003604_LTR#LTR/Copia	318	15439	48.55	12	61
TE_00003605_INT#LTR/Gypsy	385	317369	824.34	0	3275
TE_00003606_INT#LTR/unknown	1576	10950882	6948.53	105	24457
TE_00003607#DNA/DTC	1283	500447	390.06	12	2996
TE_00003608#DNA/DTH	1347	277078	205.70	4	367
TE_00003609_INT#LTR/Copia	5104	2458349	481.65	2	1290
TE_00003610#DNA/Helitron	4259	190182	44.65	0	249
TE_00003611#DNA/DTA	552	91092	165.02	46	242
TE_00003612#DNA/DTH	84	84	1.00	1	1
TE_00003613_LTR#LTR/unknown	746	186242	249.65	30	646
TE_00003614#DNA/DTC	91	19138	210.31	4	252
TE_00003615_INT#LTR/Gypsy	7606	15497207	2037.50	2	8924
TE_00003616#MITE/DTT	171	1936	11.32	1	31
TE_00003617#DNA/DTC	1925	14057	7.30	1	55
TE_00003618#DNA/DTC	4390	14651142	3337.39	54	10014
TE_00003619_INT#LTR/Gypsy	454	447530	985.75	0	4484
TE_00003620#DNA/DTC	754	1240272	1644.92	6	3413
TE_00003621#DNA/DTH	118	5760	48.81	10	77
TE_00003622#MITE/DTT	83	7199	86.73	1	132
TE_00003623_INT#LTR/unknown	5172	625759	120.99	2	1008
TE_00003624#DNA/DTC	1803	70433	39.06	3	149
TE_00003625_INT#LTR/Gypsy	6261	3568397	569.94	1	3045
TE_00003626_INT#LTR/unknown	1311	92103	70.25	1	1896
TE_00003627#DNA/DTC	1088	7623	7.01	1	22
TE_00003628_INT#LTR/unknown	632	1259153	1992.33	0	5430
TE_00003629_INT#LTR/unknown	94	12367	131.56	0	383
TE_00003630_INT#LTR/Gypsy	880	6593489	7492.60	1118	15846
TE_00003631#DNA/DTM	821	195794	238.48	1	962
TE_00003632#DNA/DTM	1334	16431	12.32	2	53
TE_00003633_LTR#LTR/Copia	1596	1755602	1100.00	125	3034
TE_00003634_LTR#LTR/Gypsy	1160	777876	670.58	41	1581
TE_00003635#MITE/DTT	361	405659	1123.71	0	3185
TE_00003636_INT#LTR/Gypsy	13071	6194428	473.91	3	4305
TE_00003637_INT#LTR/Gypsy	1020	2227536	2183.86	1	5507
TE_00003638#DNA/DTA	883	42710	48.37	14	72
TE_00003639_INT#LTR/unknown	2906	9140617	3145.43	2	18097
TE_00003640_INT#LTR/unknown	4768	1210192	253.82	2	1488
TE_00003641#MITE/DTT	390	1277	3.27	0	18
TE_00003642_INT#LTR/unknown	1476	53323	36.13	5	98
TE_00003643_INT#LTR/Gypsy	2291	1381919	603.19	0	2697
TE_00003644#DNA/DTM	1320	14030	10.63	0	32
TE_00003645#DNA/DTT	3271	25020	7.65	0	105
TE_00003646_INT#LTR/Gypsy	429	775395	1807.45	0	8372
TE_00003647_INT#LTR/Gypsy	4984	81422	16.34	3	63
TE_00003648#MITE/DTT	237	7294	30.78	4	89
TE_00003649#DNA/DTT	616	3987	6.47	0	53
TE_00003650_LTR#LTR/unknown	240	4130	17.21	7	34
TE_00003651#DNA/DTC	1585	25110	15.84	3	47
TE_00003652_INT#LTR/Gypsy	774	617869	798.28	3	1758
TE_00003653_LTR#LTR/unknown	117	69672	595.49	337	701
TE_00003654#DNA/DTA	2327	47335	20.34	0	125
TE_00003655#DNA/Helitron	1575	72606	46.10	1	144
TE_00003656#DNA/Helitron	14826	1327768	89.56	0	961
TE_00003657#DNA/DTT	484	15659	32.35	2	204
TE_00003658_INT#LTR/Gypsy	1420	3943563	2777.16	0	9239
TE_00003659#DNA/DTA	1541	99590	64.63	1	169
TE_00003660_INT#LTR/unknown	2589	847553	327.37	1	1912
TE_00003661#MITE/DTT	234	4257	18.19	4	35
TE_00003662_INT#LTR/unknown	1261	1057269	838.44	3	5901
TE_00003663_INT#LTR/Copia	4695	293384	62.49	12	186
TE_00003664#MITE/DTT	84	559	6.65	1	13
TE_00003665#MITE/DTH	176	6811	38.70	2	108
TE_00003666#DNA/Helitron	247	2110	8.54	0	35
TE_00003667_INT#LTR/Copia	473	914764	1933.96	0	3500
TE_00003668_INT#LTR/unknown	2291	12112215	5286.87	4	18040
TE_00003669_INT#LTR/unknown	1598	346814	217.03	0	456
TE_00003670#DNA/DTM	1005	1474381	1467.05	2	2943
TE_00003671#DNA/DTT	1416	29064	20.53	0	304
TE_00003672_LTR#LTR/Gypsy	384	313117	815.41	157	1537
TE_00003673#DNA/DTC	336	2072	6.17	0	15
TE_00003674_INT#LTR/Copia	98	26339	268.77	0	438
TE_00003675_LTR#LTR/Copia	1481	957789	646.72	28	2715
TE_00003676_LTR#LTR/Gypsy	1116	2162337	1937.58	124	3724
TE_00003677#MITE/DTH	279	3714	13.31	1	34
TE_00003678#DNA/DTM	727	43858	60.33	3	178
TE_00003679#MITE/DTT	366	3582	9.79	4	21
TE_00003680#MITE/DTT	91	16942	186.18	3	276
TE_00003681#DNA/DTM	2785	64008	22.98	4	83
TE_00003682#MITE/DTT	337	5834	17.31	0	37
TE_00003683#DNA/DTM	2052	86089	41.95	18	94
TE_00003684#DNA/DTT	903	21079	23.34	1	148
TE_00003685_INT#LTR/Copia	687	2486848	3619.87	0	5831
TE_00003686#DNA/DTM	3933	480331	122.13	2	324
TE_00003687#DNA/DTT	657	2135776	3250.80	103	5796
TE_00003688_LTR#LTR/Copia	234	7364	31.47	4	53
TE_00003689#DNA/DTC	1097	7466	6.81	0	47
TE_00003690_INT#LTR/Gypsy	3640	7684117	2111.02	0	14164
TE_00003691_LTR#LTR/unknown	717	29972	41.80	3	112
TE_00003692_LTR#LTR/Copia	1809	66234	36.61	2	249
TE_00003693_INT#LTR/unknown	1165	37252	31.98	7	62
TE_00003694_LTR#LTR/Copia	588	36701	62.42	23	79
TE_00003695#DNA/Helitron	2353	519220	220.66	1	878
TE_00003696_INT#LTR/Copia	4723	173673	36.77	0	159
TE_00003697_INT#LTR/Gypsy	540	1550830	2871.91	164	6692
TE_00003698#DNA/DTT	2499	23019	9.21	0	86
TE_00003699_LTR#LTR/unknown	3794	3056564	805.63	17	4726
TE_00003700_LTR#LTR/unknown	4209	2040370	484.76	2	2427
TE_00003701#DNA/DTH	1828	43867	24.00	2	82
TE_00003702#DNA/DTM	4361	44768	10.27	1	46
TE_00003703#DNA/DTH	1319	9875	7.49	0	28
TE_00003704#DNA/DTT	1871	290545	155.29	0	775
TE_00003705_INT#LTR/Gypsy	4088	4536184	1109.63	0	2577
TE_00003706_INT#LTR/unknown	1917	426639	222.56	10	792
TE_00003707#DNA/DTA	1657	187276	113.02	4	504
TE_00003708#MITE/DTT	110	1387	12.61	0	25
TE_00003709_INT#LTR/Copia	4354	427328	98.15	4	227
TE_00003710#DNA/DTM	1136	47784	42.06	9	126
TE_00003711#DNA/DTH	1218	54180	44.48	2	124
TE_00003712#DNA/Helitron	879	13166	14.98	1	78
TE_00003713#DNA/DTH	1998	100838	50.47	0	505
TE_00003714#DNA/DTH	1378	117862	85.53	1	195
TE_00003715_LTR#LTR/unknown	1034	493225	477.01	19	1058
TE_00003716_INT#LTR/Copia	1626	2605530	1602.42	0	6099
TE_00003717_INT#LTR/Gypsy	146	3605	24.69	0	91
TE_00003718_INT#LTR/Gypsy	462	264006	571.44	0	1424
TE_00003719#DNA/DTT	1088	8107	7.45	0	16
TE_00003720#DNA/DTC	1876	11890	6.34	0	34
TE_00003721_LTR#LTR/Gypsy	1181	1644352	1392.34	16	7215
TE_00003722#MITE/DTT	139	20729	149.13	7	217
TE_00003723_INT#LTR/unknown	205	409393	1997.04	0	4513
TE_00003724#MITE/DTT	323	442445	1369.80	276	2247
TE_00003725_INT#LTR/Gypsy	8437	7012579	831.17	0	7407
TE_00003726_LTR#LTR/Gypsy	3822	1176235	307.75	2	3724
TE_00003727_INT#LTR/Copia	3646	7108544	1949.68	0	7373
TE_00003728_INT#LTR/unknown	5095	107968	21.19	1	128
TE_00003729_LTR#LTR/Copia	344	7034150	20448.11	3034	29176
TE_00003730#DNA/DTH	749	14549	19.42	3	63
TE_00003731#MITE/DTT	146	4093	28.03	4	51
TE_00003732#DNA/DTT	2018	180360	89.38	0	774
TE_00003733_INT#LTR/Gypsy	5288	47233	8.93	1	28
TE_00003734_INT#LTR/unknown	5476	571276	104.32	1	1997
TE_00003735#DNA/DTM	955	124421	130.28	4	208
TE_00003736#DNA/DTA	853	17837	20.91	5	46
TE_00003737_INT#LTR/unknown	428	1961188	4582.21	0	12584
TE_00003738#DNA/Helitron	1709	83630	48.94	0	141
TE_00003739#MITE/DTT	341	950149	2786.36	112	4131
TE_00003740#MITE/DTT	114	3088	27.09	12	41
TE_00003741#DNA/DTC	1045	473665	453.27	0	2239
TE_00003742_INT#LTR/unknown	111	779	7.02	0	31
TE_00003743#MITE/DTM	190	2172	11.43	2	24
TE_00003744#DNA/DTT	486	2567	5.28	1	11
TE_00003745_INT#LTR/Copia	183	359229	1963.00	686	2861
TE_00003746_LTR#LTR/Gypsy	287	3952	13.77	5	22
TE_00003747#DNA/DTC	3329	50607	15.20	0	285
TE_00003748#DNA/DTM	4343	248167	57.14	2	251
TE_00003749_INT#LTR/Copia	2597	31603	12.17	0	40
TE_00003750#DNA/DTT	1584	27266	17.21	0	30
TE_00003751_LTR#LTR/unknown	1776	69460	39.11	3	138
TE_00003752#DNA/DTM	970	918380	946.78	0	3627
TE_00003753_LTR#LTR/unknown	796	61726	77.55	17	263
TE_00003754_INT#LTR/Copia	4248	157979	37.19	1	114
TE_00003755_INT#LTR/Gypsy	4711	129564	27.50	3	84
TE_00003756_INT#LTR/unknown	756	2964822	3921.72	0	6938
TE_00003757#DNA/Helitron	4164	14602	3.51	0	31
TE_00003758_INT#LTR/Copia	4504	71573	15.89	0	96
TE_00003759#DNA/Helitron	830	16937	20.41	10	34
TE_00003760#MITE/DTT	101	5717	56.60	0	142
TE_00003761#MITE/DTT	248	23877	96.28	1	161
TE_00003762#DNA/Helitron	2133	13353	6.26	0	48
TE_00003763#DNA/DTH	152	14150	93.09	0	174
TE_00003764_LTR#LTR/unknown	4199	9125318	2173.21	307	13632
TE_00003765#MITE/DTA	163	8887	54.52	42	70
TE_00003766#DNA/DTM	1998	35501	17.77	0	193
TE_00003767#DNA/DTC	4816	495935	102.98	0	1318
TE_00003768#DNA/Helitron	6823	201699	29.56	0	74
TE_00003769#DNA/DTM	3971	20939	5.27	0	68
TE_00003770_LTR#LTR/unknown	1870	266750	142.65	0	580
TE_00003771_LTR#LTR/Gypsy	4044	7285329	1801.52	9	8648
TE_00003772_LTR#LTR/Copia	90	6905	76.72	4	114
TE_00003773#DNA/DTC	129	36	0.28	0	1
TE_00003774#MITE/DTT	255	4254	16.68	0	52
TE_00003775#DNA/DTM	1116	80089	71.76	10	247
TE_00003776#DNA/DTC	1845	24194	13.11	0	40
TE_00003777_INT#LTR/Gypsy	5127	42636	8.32	0	39
TE_00003778#MITE/DTH	346	7729	22.34	14	31
TE_00003779_INT#LTR/Gypsy	4767	60842	12.76	3	29
TE_00003780#DNA/DTH	1202	241269	200.72	62	290
TE_00003781_INT#LTR/Copia	6782	2409833	355.33	4	1974
TE_00003782#MITE/DTH	294	271083	922.05	2	3664
TE_00003783#DNA/DTC	2762	894069	323.70	0	935
TE_00003784_INT#LTR/Gypsy	119	56165	471.97	82	592
TE_00003785_LTR#LTR/Gypsy	3917	22327828	5700.24	418	11779
TE_00003786_LTR#LTR/Gypsy	96	11385	118.59	6	146
TE_00003787#DNA/Helitron	3574	79241	22.17	0	757
TE_00003788_INT#LTR/Gypsy	4764	104981	22.04	0	155
TE_00003789#DNA/DTC	160	648	4.05	2	6
TE_00003790#DNA/Helitron	926	87816	94.83	1	243
TE_00003791_INT#LTR/unknown	221	222120	1005.07	1	3605
TE_00003792#DNA/DTC	3786	36900	9.75	1	33
TE_00003793#DNA/DTC	877	1020025	1163.08	0	2837
TE_00003794_INT#LTR/unknown	4409	331462	75.18	6	194
TE_00003795_INT#LTR/Gypsy	529	231155	436.97	0	1161
TE_00003796_INT#LTR/unknown	7104	478896	67.41	0	792
TE_00003797_INT#LTR/Gypsy	111	201762	1817.68	0	5461
TE_00003798_INT#LTR/Gypsy	4451	5926643	1331.53	8	3656
TE_00003799_LTR#LTR/Gypsy	1006	608489	604.86	60	1501
TE_00003800#MITE/DTT	256	567	2.21	1	4
TE_00003801_INT#LTR/Copia	3247	174327	53.69	0	357
TE_00003802#DNA/DTC	3700	91071	24.61	0	103
TE_00003803#DNA/DTT	2187	16865	7.71	0	106
TE_00003804_INT#LTR/unknown	1687	1088799	645.41	44	2643
TE_00003805#DNA/DTC	1071	1448494	1352.47	0	9560
TE_00003806#DNA/DTC	1392	245726	176.53	0	1064
TE_00003807#DNA/DTM	3937	53598	13.61	0	61
TE_00003808_LTR#LTR/unknown	4123	5867317	1423.07	19	9573
TE_00003809#DNA/DTH	966	19843	20.54	4	41
TE_00003810#DNA/DTT	3295	20175451	6123.05	5	8918
TE_00003811#DNA/DTA	1053	10076	9.57	0	96
TE_00003812_INT#LTR/Gypsy	5447	19384196	3558.69	789	7019
TE_00003813_INT#LTR/Copia	1398	1038492	742.84	0	3516
TE_00003814_LTR#LTR/Gypsy	276	6462	23.41	1	81
TE_00003815_INT#LTR/Copia	382	2224445	5823.15	0	9681
TE_00003816_LTR#LTR/Copia	156	5126	32.86	9	46
TE_00003817#DNA/DTC	134	1065	7.95	0	15
TE_00003818#DNA/Helitron	703	1406	2.00	0	4
TE_00003819#DNA/Helitron	387	76000	196.38	1	293
TE_00003820#MITE/DTT	80	1608	20.10	1	27
TE_00003821_INT#LTR/Copia	4547	116286	25.57	0	100
TE_00003822_LTR#LTR/Gypsy	4056	22115495	5452.54	906	11670
TE_00003823_INT#LTR/unknown	366	622267	1700.18	15	4642
TE_00003824#DNA/Helitron	395	15878	40.20	0	64
TE_00003825_LTR#LTR/unknown	1399	51075567	36508.63	4706	77611
TE_00003826_INT#LTR/Gypsy	1337	32009	23.94	1	331
TE_00003827_INT#LTR/Copia	145	1267	8.74	0	23
TE_00003828#DNA/DTH	1035	83648	80.82	3	312
TE_00003829#DNA/DTH	1230	200437	162.96	1	444
TE_00003830#DNA/DTH	2025	177141	87.48	2	293
TE_00003831_INT#LTR/Copia	414	20936	50.57	0	105
TE_00003832#DNA/DTA	3274	212872	65.02	0	582
TE_00003833#DNA/DTA	3645	246731	67.69	2	141
TE_00003834#DNA/DTC	647	11415	17.64	0	33
TE_00003835_INT#LTR/Gypsy	387	72968	188.55	0	365
TE_00003836_INT#LTR/Gypsy	459	782734	1705.30	0	4035
TE_00003837_INT#LTR/Gypsy	1497	565923	378.04	0	746
TE_00003838_LTR#LTR/Gypsy	299	5542	18.54	5	31
TE_00003839_INT#LTR/unknown	1683	168205	99.94	2	324
TE_00003840#DNA/DTC	2339	15328	6.55	0	29
TE_00003841_LTR#LTR/Copia	1712	6931886	4049.00	33	11312
TE_00003842_INT#LTR/Copia	561	152582	271.98	2	605
TE_00003843_INT#LTR/unknown	616	930704	1510.88	10	2871
TE_00003844_INT#LTR/Gypsy	5088	87964	17.29	0	47
TE_00003845#DNA/DTM	1229	72094	58.66	1	919
TE_00003846#DNA/DTC	1620	64843	40.03	4	100
TE_00003847#MITE/DTT	171	3364	19.67	1	48
TE_00003848_LTR#LTR/Gypsy	3920	16473783	4202.50	340	9476
TE_00003849_LTR#LTR/Gypsy	331	4395	13.28	7	17
TE_00003850#MITE/DTH	413	6212	15.04	6	32
TE_00003851_INT#LTR/unknown	3124	2233174	714.84	30	4636
TE_00003852_INT#LTR/Gypsy	1642	1058067	644.38	6	2260
TE_00003853#DNA/DTT	2684	36342	13.54	0	262
TE_00003854#DNA/Helitron	991	19424	19.60	0	84
TE_00003855#MITE/DTT	227	280515	1235.75	1	2685
TE_00003856#DNA/DTT	1237	16110	13.02	0	119
TE_00003857_LTR#LTR/unknown	4305	2408206	559.40	9	2351
TE_00003858#MITE/DTT	201	1334	6.64	0	21
TE_00003859_LTR#LTR/Gypsy	2605	20627807	7918.54	5	17756
TE_00003860#MITE/DTA	569	200882	353.04	187	438
TE_00003861_LTR#LTR/Gypsy	830	25840	31.13	10	48
TE_00003862#DNA/DTM	1194	14081	11.79	1	109
TE_00003863_INT#LTR/Gypsy	125	1340	10.72	0	33
TE_00003864_INT#LTR/Gypsy	4007	8963960	2237.08	0	9819
TE_00003865#DNA/Helitron	1745	26739	15.32	0	113
TE_00003866_LTR#LTR/Gypsy	844	9902833	11733.21	809	18326
TE_00003867_INT#LTR/Copia	2037	591602	290.43	9	1041
TE_00003868_LTR#LTR/unknown	244	81737	334.99	144	512
TE_00003869_LTR#LTR/unknown	4210	2698513	640.98	21	2845
TE_00003870_LTR#LTR/unknown	4173	5836710	1398.68	19	10376
TE_00003871#DNA/DTC	281	32883	117.02	1	292
TE_00003872_LTR#LTR/unknown	795	650491	818.23	12	1846
TE_00003873#DNA/DTA	3905	54728	14.01	1	47
TE_00003874_INT#LTR/Copia	367	307402	837.61	183	1452
TE_00003875#DNA/DTC	3237	50763	15.68	0	246
TE_00003876_INT#LTR/Gypsy	82	390	4.76	0	10
TE_00003877_LTR#LTR/unknown	3241	4264067	1315.66	4	6381
TE_00003878_INT#LTR/unknown	118	159086	1348.19	0	2786
TE_00003879_INT#LTR/Gypsy	12433	8353616	671.89	6	3637
TE_00003880_LTR#LTR/Gypsy	1076	755410	702.05	26	2941
TE_00003881#DNA/DTT	901	5489	6.09	0	41
TE_00003882#DNA/DTT	1115	118484	106.26	0	644
TE_00003883_LTR#LTR/unknown	4154	1776662	427.70	4	2398
TE_00003884_INT#LTR/Gypsy	2090	314453	150.46	109	210
TE_00003885_LTR#LTR/Gypsy	123	9468	76.98	7	108
TE_00003886#DNA/Helitron	5877	25679	4.37	0	32
TE_00003887#DNA/DTC	394	48447	122.96	0	282
TE_00003888_INT#LTR/Gypsy	228	74272	325.75	1	631
TE_00003889#DNA/DTT	1628	18160	11.15	1	195
TE_00003890_LTR#LTR/Gypsy	3910	1626737	416.05	17	1456
TE_00003891#DNA/DTC	3931	2548110	648.21	6	2359
TE_00003892_INT#LTR/Gypsy	4310	17398	4.04	0	9
TE_00003893#DNA/DTT	1174	7116	6.06	0	17
TE_00003894_LTR#LTR/Copia	803	5617214	6995.29	649	14031
TE_00003895_INT#LTR/Gypsy	4875	6479382	1329.10	0	6661
TE_00003896#DNA/DTM	994	804164	809.02	0	1970
TE_00003897#MITE/DTH	272	208760	767.50	269	1169
TE_00003898_INT#LTR/unknown	119	10459	87.89	0	239
TE_00003899_INT#LTR/Gypsy	1060	4564317	4305.96	0	10131
TE_00003900_INT#LTR/Copia	142	5799	40.84	0	128
TE_00003901#DNA/DTM	1405	112852	80.32	8	186
TE_00003902#MITE/DTT	100	3499	34.99	19	50
TE_00003903#DNA/DTC	2954	1951904	660.77	4	1760
TE_00003904_INT#LTR/Gypsy	199	39163	196.80	0	616
TE_00003905#MITE/DTM	475	7790	16.40	2	54
TE_00003906#MITE/DTM	430	17420	40.51	1	151
TE_00003907#DNA/DTM	1252	13304	10.63	0	27
TE_00003908_LTR#LTR/Gypsy	3961	1229234	310.33	18	1632
TE_00003909_LTR#LTR/Copia	457	12513	27.38	8	42
TE_00003910_INT#LTR/Gypsy	88	53	0.60	0	2
TE_00003911_INT#LTR/Gypsy	2782	1034252	371.77	0	1804
TE_00003912#DNA/DTM	2033	71103	34.97	9	61
TE_00003913_LTR#LTR/Gypsy	3495	5466986	1564.23	182	6328
TE_00003914#DNA/Helitron	3875	146108	37.71	6	96
TE_00003915_LTR#LTR/unknown	1552	11050975	7120.47	87	18401
TE_00003916#DNA/DTH	825	96431	116.89	0	753
TE_00003917_INT#LTR/Gypsy	80	96	1.20	0	2
TE_00003918_INT#LTR/unknown	5139	242948	47.28	0	287
TE_00003919_INT#LTR/Gypsy	2744	1669843	608.54	39	1930
TE_00003920_INT#LTR/unknown	739	1175108	1590.13	0	6734
TE_00003921#DNA/DTT	2059	15697	7.62	0	39
TE_00003922_INT#LTR/unknown	2789	60711	21.77	0	232
TE_00003923_LTR#LTR/unknown	2559	7372439	2880.98	4	9393
TE_00003924#MITE/DTT	300	1847	6.16	0	25
TE_00003925#DNA/Helitron	805	203671	253.01	0	929
TE_00003926#DNA/DTM	2859	53777	18.81	4	74
TE_00003927#DNA/Helitron	1613	100268	62.16	1	293
TE_00003928#DNA/Helitron	2534	122317	48.27	5	860
TE_00003929_LTR#LTR/unknown	3925	4239203	1080.05	14	8522
TE_00003930#DNA/DTT	1489	6210	4.17	0	37
TE_00003931_LTR#LTR/Gypsy	865	38452	44.45	0	82
TE_00003932_LTR#LTR/Gypsy	1297	34637229	26705.65	1679	51835
TE_00003933#DNA/DTC	2044	966443	472.82	206	570
TE_00003934#DNA/DTA	233	14077	60.42	0	90
TE_00003935#DNA/DTT	1002	87970	87.79	1	846
TE_00003936#MITE/DTT	142	1433	10.09	2	25
TE_00003937#DNA/DTT	3629	36220	9.98	0	81
TE_00003938_INT#LTR/unknown	2663	358105	134.47	0	629
TE_00003939_INT#LTR/Gypsy	103	2883	27.99	0	65
TE_00003940_LTR#LTR/Copia	1414	6767503	4786.07	853	6054
TE_00003941#MITE/DTT	143	33054	231.15	70	284
TE_00003942#MITE/DTH	391	1911	4.89	1	8
TE_00003943_INT#LTR/Gypsy	115	162908	1416.59	3	3769
TE_00003944#DNA/DTT	1265	129759	102.58	0	511
TE_00003945#DNA/Helitron	274	426	1.55	0	4
TE_00003946#DNA/DTT	4123	981210	237.98	23	456
TE_00003947_INT#LTR/unknown	3873	6456847	1667.14	23	6060
TE_00003948_LTR#LTR/Gypsy	2861	8916177	3116.45	54	12247
TE_00003949#DNA/DTM	1165	16971	14.57	4	58
TE_00003950#DNA/Helitron	1298	33882	26.10	0	259
TE_00003951_LTR#LTR/Gypsy	1131	2150463	1901.38	77	7879
TE_00003952#DNA/DTM	1909	540458	283.11	0	722
TE_00003953#MITE/DTH	590	22965	38.92	2	90
TE_00003954#DNA/DTT	2523	19719	7.82	0	93
TE_00003955_INT#LTR/unknown	993	4348890	4379.55	0	28830
TE_00003956_INT#LTR/Gypsy	786	437414	556.51	1	1318
TE_00003957#DNA/DTC	133	14212	106.86	1	254
TE_00003958#DNA/Helitron	3897	91617	23.51	4	54
TE_00003959#MITE/DTA	157	5788	36.87	11	65
TE_00003960#DNA/DTC	392	23435	59.78	1	146
TE_00003961#MITE/DTT	300	22510	75.03	21	122
TE_00003962_LTR#LTR/unknown	4187	1925304	459.83	40	2143
TE_00003963_INT#LTR/unknown	5988	222415	37.14	0	553
TE_00003964#MITE/DTT	229	15571	68.00	0	139
TE_00003965_INT#LTR/unknown	2756	3290940	1194.10	0	8818
TE_00003966#DNA/DTT	1659	27542	16.60	1	89
TE_00003967_INT#LTR/Gypsy	116	209610	1806.98	41	3342
TE_00003968#DNA/DTC	1157	463133	400.29	19	655
TE_00003969_INT#LTR/Copia	2917	3424690	1174.05	0	4391
TE_00003970#DNA/DTC	2130	64535	30.30	2	247
TE_00003971_LTR#LTR/unknown	263	73038	277.71	176	343
TE_00003972_LTR#LTR/unknown	828	22693	27.41	3	63
TE_00003973_INT#LTR/Copia	161	2567	15.94	0	26
TE_00003974_INT#LTR/Copia	380	522638	1375.36	0	4428
TE_00003975_LTR#LTR/Gypsy	114	1012	8.88	0	12
TE_00003976#DNA/DTM	3961	101654	25.66	1	401
TE_00003977#MITE/DTT	294	4216	14.34	0	52
TE_00003978_LTR#LTR/unknown	129	180171	1396.67	7	1923
TE_00003979#DNA/Helitron	2985	36503	12.23	1	47
TE_00003980_INT#LTR/Gypsy	1042	3267713	3136.00	0	9354
TE_00003981#DNA/DTC	4291	2319464	540.54	0	1342
TE_00003982_LTR#LTR/Copia	764	617152	807.79	155	1234
TE_00003983#MITE/DTT	246	687980	2796.67	148	5248
TE_00003984_INT#LTR/unknown	3112	4723894	1517.96	0	7316
TE_00003985_INT#LTR/Gypsy	1317	19647	14.92	0	36
TE_00003986_INT#LTR/Gypsy	179	224701	1255.31	1	1804
TE_00003987_INT#LTR/Copia	1295	4793655	3701.66	32	8330
TE_00003988_LTR#LTR/unknown	3758	5164783	1374.34	25	6563
TE_00003989_INT#LTR/Gypsy	2807	2210355	787.44	0	3954
TE_00003990_INT#LTR/Gypsy	1800	293602	163.11	10	457
TE_00003991_LTR#LTR/unknown	936	692530	739.88	42	1815
TE_00003992#DNA/DTA	3193	186102	58.28	0	153
TE_00003993_INT#LTR/unknown	1822	111969	61.45	1	180
TE_00003994_INT#LTR/Gypsy	3354	8131316	2424.36	36	7324
TE_00003995#DNA/DTM	1572	27319	17.38	0	119
TE_00003996_LTR#LTR/unknown	3210	6188224	1927.80	2	7301
TE_00003997#DNA/DTT	3436	65081	18.94	0	260
TE_00003998_INT#LTR/Copia	6478	2377218	366.97	5	1563
TE_00003999_INT#LTR/Gypsy	2017	932053	462.10	0	3827
TE_00004000#DNA/DTA	1244	50796	40.83	2	139
TE_00004001#DNA/DTT	813	227110	279.35	0	2201
TE_00004002#MITE/DTA	561	10960	19.54	6	56
TE_00004003#DNA/DTM	1857	59464	32.02	2	116
TE_00004004#DNA/DTA	3490	200928	57.57	20	122
TE_00004005#DNA/DTM	914	12881	14.09	1	49
TE_00004006_LTR#LTR/unknown	182	14591	80.17	3	123
TE_00004007#MITE/DTT	571	203280	356.01	0	1265
TE_00004008_INT#LTR/Gypsy	419	350804	837.24	0	1805
TE_00004009_INT#LTR/Gypsy	127	8514	67.04	0	152
TE_00004010#DNA/DTT	675	15216	22.54	0	209
TE_00004011_INT#LTR/unknown	1576	110666	70.22	0	117
TE_00004012#DNA/DTH	2641	2014632	762.83	6	1569
TE_00004013#MITE/DTH	376	9658	25.69	0	48
TE_00004014_INT#LTR/Copia	4540	172695	38.04	1	218
TE_00004015_INT#LTR/Gypsy	4988	787060	157.79	6	418
TE_00004016#MITE/DTA	170	2160	12.71	1	24
TE_00004017_INT#LTR/Copia	4397	128497	29.22	1	133
TE_00004018#DNA/DTT	2865	462789	161.53	0	441
TE_00004019#MITE/DTT	506	10173	20.10	1	127
TE_00004020_INT#LTR/Gypsy	2174	46359	21.32	0	104
TE_00004021_INT#LTR/Copia	4353	950312	218.31	3	594
TE_00004022#DNA/DTC	1712	28187	16.46	0	58
TE_00004023#MITE/DTT	383	9787	25.55	1	90
TE_00004024#DNA/Helitron	8344	179149	21.47	0	68
TE_00004025_INT#LTR/Gypsy	2430	125617	51.69	4	114
TE_00004026#MITE/DTT	152	2712	17.84	3	27
TE_00004027_INT#LTR/unknown	846	755173	892.64	0	2079
TE_00004028#DNA/DTC	1689	55992	33.15	1	104
TE_00004029_LTR#LTR/unknown	1003	352099	351.05	25	801
TE_00004030#MITE/DTH	195	18385	94.28	20	163
TE_00004031_INT#LTR/Gypsy	171	6728	39.35	0	80
TE_00004032_INT#LTR/Gypsy	81	257	3.17	0	4
TE_00004033#DNA/DTH	486	309038	635.88	10	997
TE_00004034#MITE/DTH	476	91060	191.30	54	239
TE_00004035_LTR#LTR/Copia	260	5008	19.26	5	136
TE_00004036#DNA/DTT	2355	11535	4.90	0	72
TE_00004037#DNA/DTM	780	12011	15.40	1	51
TE_00004038_LTR#LTR/unknown	3257	1989517	610.84	12	3129
TE_00004039#DNA/DTC	2834	117108	41.32	0	135
TE_00004040#DNA/DTC	1087	71299	65.59	0	493
TE_00004041#DNA/DTH	1603	927030	578.31	16	1177
TE_00004042#DNA/DTM	1065	32383	30.41	8	53
TE_00004043#MITE/DTT	530	3824	7.22	1	32
TE_00004044_INT#LTR/unknown	2769	50397	18.20	5	42
TE_00004045#DNA/DTC	691	22294	32.26	1	90
TE_00004046_INT#LTR/Gypsy	1854	4516873	2436.29	0	11760
