chrom	length	bases	mean	min	max
TE_00001791_INT#LTR/Gypsy	1557	20574397	13214.13	1714	19030
TE_00001792_INT#LTR/Gypsy	1896	2358206	1243.78	0	5747
TE_00001794#MITE/DTM	226	4572	20.23	3	52
TE_00001797_LTR#LTR/Gypsy	3958	10948099	2766.07	20	18217
TE_00001798_INT#LTR/Gypsy	213	2627	12.33	0	21
TE_00001800#DNA/DTA	613	14567	23.76	2	69
TE_00001801#DNA/DTA	971	7383	7.60	0	28
TE_00001803#DNA/DTH	636	46229	72.69	3	115
TE_00001804_INT#LTR/Gypsy	885	134968	152.51	0	188
TE_00001805_INT#LTR/Gypsy	7182	5577788	776.63	29	2025
TE_00001806#MITE/DTH	337	2270	6.74	2	11
TE_00001807#DNA/DTT	1123	289295	257.61	11	1509
TE_00001808#DNA/DTT	2080	11911	5.73	0	46
TE_00001809_INT#LTR/Gypsy	4925	631507	128.22	1	1163
TE_00001810#DNA/DTM	1911	32771	17.15	1	55
TE_00001812_LTR#LTR/Gypsy	286	7524498	26309.43	13587	29685
TE_00001813_INT#LTR/Gypsy	7846	697995	88.96	0	1054
TE_00001814#MITE/DTT	130	45385	349.12	0	651
TE_00001815#MITE/DTM	107	53263	497.79	320	559
TE_00001816#DNA/Helitron	563	20456	36.33	2	72
TE_00001817_LTR#LTR/Copia	1510	2728504	1806.96	66	7306
TE_00001818#DNA/Helitron	491	55295	112.62	2	244
TE_00001819#DNA/Helitron	4534	429945	94.83	0	1049
TE_00001820#DNA/DTC	3673	101250	27.57	2	112
TE_00001822#DNA/DTM	3409	75557	22.16	2	51
TE_00001823#DNA/DTT	2157	627158	290.75	0	3498
TE_00001824_INT#LTR/Copia	426	2035824	4778.93	0	8281
TE_00001825#DNA/DTH	2730	145694	53.37	0	306
TE_00001827#MITE/DTA	157	1605	10.22	5	15
TE_00001828#DNA/DTT	1604	553073	344.81	1	1273
TE_00001829#DNA/DTH	1440	17425	12.10	0	136
TE_00001830#MITE/DTT	399	10968	27.49	0	218
TE_00001831_INT#LTR/Gypsy	129	22266	172.60	0	243
TE_00001832_INT#LTR/Gypsy	1809	595918	329.42	2	1357
TE_00001833_INT#LTR/Copia	4712	554411	117.66	12	832
TE_00001834#DNA/DTT	4288	225732	52.64	5	339
TE_00001836#DNA/DTA	1378	138747	100.69	4	471
TE_00001837#MITE/DTT	242	4100	16.94	10	32
TE_00001838_INT#LTR/Copia	10091	29131359	2886.87	153	12746
TE_00001839_INT#LTR/Gypsy	3793	6836553	1802.41	1	14424
TE_00001840_INT#LTR/Gypsy	4402	5546680	1260.04	9	3793
TE_00001841#DNA/DTT	1407	9191	6.53	0	26
TE_00001843#DNA/DTH	994	198754	199.95	4	744
TE_00001845#DNA/DTT	2863	61368	21.43	0	321
TE_00001847#MITE/DTM	112	2165	19.33	0	29
TE_00001848_INT#LTR/Copia	4380	98387	22.46	3	123
TE_00001849#DNA/DTH	1143	56518	49.45	0	135
TE_00001850#DNA/DTT	3510	30714	8.75	0	88
TE_00001851_INT#LTR/Gypsy	1313	624856	475.90	3	1193
TE_00001852_INT#LTR/Gypsy	3942	1824678	462.88	0	1298
TE_00001853#DNA/DTM	1569	60611	38.63	5	105
TE_00001854#DNA/DTC	1246	40037	32.13	10	158
TE_00001855#DNA/DTM	1194	590305	494.39	97	957
TE_00001857_INT#LTR/Gypsy	3110	659278	211.99	0	721
TE_00001858#DNA/DTT	760	3054	4.02	0	13
TE_00001859#MITE/DTT	333	2189	6.57	3	12
TE_00001860_INT#LTR/Gypsy	4418	2188571	495.38	11	2076
TE_00001861#MITE/DTM	280	48478	173.14	9	333
TE_00001862_INT#LTR/Copia	4195	392330	93.52	1	471
TE_00001863_LTR#LTR/Copia	225	5691	25.29	5	36
TE_00001864_INT#LTR/Gypsy	481	103693	215.58	0	508
TE_00001865#DNA/DTM	923	15540	16.84	8	25
TE_00001867#MITE/DTT	210	266769	1270.33	0	3607
TE_00001868#DNA/DTC	172	9676	56.26	9	98
TE_00001869#MITE/DTC	182	7839	43.07	3	95
TE_00001871#DNA/DTT	387	47020	121.50	1	282
TE_00001872#MITE/DTT	246	4263	17.33	3	61
TE_00001873#DNA/DTA	660	187075	283.45	3	1385
TE_00001876_INT#LTR/Gypsy	1579	680574	431.02	0	1278
TE_00001877#DNA/DTH	1058	337432	318.93	0	3411
TE_00001879_INT#LTR/Gypsy	5008	751039	149.97	7	419
TE_00001880#DNA/DTT	2470	39796	16.11	0	154
TE_00001881#DNA/DTT	2398	198310	82.70	0	876
TE_00001882_LTR#LTR/Gypsy	984	16201081	16464.51	1426	20975
TE_00001883#MITE/DTT	245	418496	1708.15	203	2923
TE_00001884_INT#LTR/Gypsy	538	59837	111.22	0	234
TE_00001885#MITE/DTC	494	21379	43.28	1	147
TE_00001886#MITE/DTM	255	20827	81.67	11	196
TE_00001887_LTR#LTR/Copia	2896	2081327	718.69	60	3123
TE_00001888_INT#LTR/Gypsy	7715	6071319	786.95	7	2379
TE_00001889#DNA/DTM	1516	29983	19.78	4	49
TE_00001890#DNA/DTC	1667	5429	3.26	0	12
TE_00001891#DNA/DTT	3212	26304	8.19	0	461
TE_00001892#DNA/Helitron	445	7516	16.89	0	72
TE_00001893_INT#LTR/Gypsy	5056	6813440	1347.59	0	5663
TE_00001894#DNA/DTM	2001	835675	417.63	1	2018
TE_00001895_INT#LTR/Copia	4414	509306	115.38	4	484
TE_00001896#DNA/Helitron	3595	198028	55.08	0	493
TE_00001897#DNA/Helitron	7472	1817495	243.24	0	1191
TE_00001898_INT#LTR/Gypsy	2507	710955	283.59	0	1297
TE_00001899#MITE/DTT	274	141064	514.83	2	1133
TE_00001900#MITE/DTT	215	113893	529.73	281	701
TE_00001901_LTR#LTR/Copia	343	8872	25.87	3	42
TE_00001902#DNA/Helitron	1068	29051	27.20	0	50
TE_00001903_INT#LTR/Gypsy	457	461813	1010.53	0	6631
TE_00001904#DNA/DTH	1387	166355	119.94	1	335
TE_00001905_INT#LTR/Gypsy	580	2718955	4687.85	0	10907
TE_00001906_INT#LTR/Copia	5418	8050639	1485.91	2	6894
TE_00001907_INT#LTR/Copia	705	15337837	21755.80	0	41254
TE_00001908_INT#LTR/Gypsy	102	125393	1229.34	0	5100
TE_00001909#DNA/DTA	649	230115	354.57	22	736
TE_00001910_INT#LTR/Gypsy	1075	9800	9.12	0	105
TE_00001911#DNA/DTC	3276	1516104	462.79	6	1701
TE_00001912_INT#LTR/Gypsy	851	645447	758.46	0	2834
TE_00001913#MITE/DTM	246	134	0.54	0	4
TE_00001914#DNA/DTM	969	4770	4.92	0	9
TE_00001915_INT#LTR/Gypsy	2056	1378568	670.51	1	5582
TE_00001916#DNA/DTC	2816	67031845	23803.92	2448	49627
TE_00001918_LTR#LTR/Gypsy	321	9373	29.20	8	68
TE_00001921_INT#LTR/Gypsy	2057	1051873	511.36	0	2737
TE_00001922#DNA/DTM	1760	113607	64.55	2	551
TE_00001923#DNA/DTA	1161	12219	10.52	0	59
TE_00001924#DNA/DTH	144	21241	147.51	2	228
TE_00001925#DNA/DTM	1051	23720	22.57	6	105
TE_00001926_INT#LTR/Gypsy	3073	9576804	3116.43	3	12558
TE_00001927_INT#LTR/Copia	721	6435	8.93	0	38
TE_00001929_LTR#LTR/Copia	983	2230838	2269.42	566	3975
TE_00001930#DNA/Helitron	5523	2599921	470.74	0	6126
TE_00001931#DNA/DTC	4030	715551	177.56	0	783
TE_00001932#MITE/DTT	118	11594	98.25	50	125
TE_00001933_LTR#LTR/Gypsy	334	91399	273.65	5	419
TE_00001934_INT#LTR/Copia	4222	277446	65.71	3	250
TE_00001935#DNA/Helitron	896	139993	156.24	2	683
TE_00001936#DNA/Helitron	377	5230	13.87	1	51
TE_00001937#MITE/DTT	160	582	3.64	2	10
TE_00001938_INT#LTR/Gypsy	2973	1845602	620.79	0	2721
TE_00001939#DNA/Helitron	422	5310	12.58	3	21
TE_00001940_INT#LTR/Gypsy	1022	760133	743.77	0	1740
TE_00001941_INT#LTR/Gypsy	205	66081	322.35	0	978
TE_00001942#DNA/Helitron	2867	116263	40.55	0	570
TE_00001943#MITE/DTT	190	124472	655.12	1	995
TE_00001944#DNA/DTT	4214	73316	17.40	0	251
TE_00001945_INT#LTR/Gypsy	435	1967850	4523.79	1	10236
TE_00001946_INT#LTR/Copia	240	5804097	24183.74	0	34201
TE_00001947_INT#LTR/Copia	98	774	7.90	1	19
TE_00001948#DNA/DTH	1514	36229	23.93	1	264
TE_00001949_LTR#LTR/Copia	384	20747	54.03	13	83
TE_00001952#DNA/Helitron	627	4449	7.10	1	19
TE_00001953#DNA/Helitron	4955	1111543	224.33	6	1963
TE_00001954_INT#LTR/Gypsy	2437	2485699	1019.98	1	2374
TE_00001955#DNA/Helitron	1146	5341	4.66	0	33
TE_00001957#DNA/DTH	140	68490	489.21	2	782
TE_00001959#DNA/DTM	1339	57300	42.79	12	286
TE_00001963#DNA/DTM	1240	30715	24.77	0	174
TE_00001964#MITE/DTT	150	2803	18.69	0	43
TE_00001965#DNA/Helitron	2515	19162	7.62	0	53
TE_00001966#DNA/Helitron	1662	228037	137.21	2	297
TE_00001967_INT#LTR/Gypsy	3605	8312341	2305.78	0	5006
TE_00001968#DNA/DTM	1205	32301	26.81	3	86
TE_00001969#DNA/DTM	1120	37827	33.77	2	111
TE_00001970#DNA/DTM	975	12944	13.28	3	72
TE_00001973#DNA/Helitron	1033	17241	16.69	1	69
TE_00001974#MITE/DTT	200	10921	54.60	1	264
TE_00001975_INT#LTR/Gypsy	103	50206	487.44	0	908
TE_00001977_INT#LTR/Gypsy	1859	18673	10.04	0	27
TE_00001978#DNA/DTC	194	355	1.83	0	7
TE_00001979#MITE/DTT	136	433	3.18	0	13
TE_00001981#DNA/DTM	2311	173161	74.93	0	400
TE_00001983#DNA/DTT	745	12956	17.39	0	85
TE_00001984_INT#LTR/Gypsy	4753	41050	8.64	1	56
TE_00001987#DNA/DTC	884	3515	3.98	0	8
TE_00001988_INT#LTR/Gypsy	867	15414785	17779.45	12	35030
TE_00001989#DNA/DTH	1103	60048	54.44	0	118
TE_00001990#DNA/DTA	1560	19082	12.23	0	129
TE_00001991#DNA/DTM	2122	249828	117.73	10	317
TE_00001992#DNA/DTH	1705	11919	6.99	0	41
TE_00001993#DNA/Helitron	4630	46942	10.14	2	62
TE_00001994_LTR#LTR/Copia	106	940	8.87	3	13
TE_00001995_LTR#LTR/Copia	844	2262319	2680.47	0	5405
TE_00001996_INT#LTR/Gypsy	3514	1714798	487.99	5	4099
TE_00001997#DNA/Helitron	1822	474965	260.68	0	2982
TE_00001998#DNA/Helitron	1054	282706	268.22	0	495
TE_00001999#MITE/DTM	305	692	2.27	0	8
TE_00002000_INT#LTR/Copia	4635	2361229	509.43	10	1202
TE_00002001#DNA/DTC	3775	6628065	1755.78	9	5591
TE_00002002#DNA/DTT	1200	12216	10.18	0	69
TE_00002003#DNA/DTC	294	41711	141.87	0	490
TE_00002004#DNA/DTH	2091	415441	198.68	3	493
TE_00002005_LTR#LTR/Copia	184	6352	34.52	3	53
TE_00002006_INT#LTR/Gypsy	979	13738761	14033.46	1	42583
TE_00002007_INT#LTR/Copia	117	2617	22.37	1	47
TE_00002008#DNA/Helitron	2034	175006	86.04	0	327
TE_00002009#DNA/Helitron	128	2412	18.84	0	68
TE_00002010_INT#LTR/Gypsy	2287	3229871	1412.27	3	31948
TE_00002011#DNA/DTH	1384	1196930	864.83	7	1780
TE_00002012#DNA/Helitron	472	1318977	2794.44	1300	3890
TE_00002013#DNA/Helitron	6286	17670890	2811.15	0	37996
TE_00002014#DNA/DTT	2673	15892	5.95	0	29
TE_00002015#DNA/DTC	1101	17855	16.22	3	69
TE_00002016#DNA/DTC	3875	70445	18.18	0	81
TE_00002019_INT#LTR/Copia	354	246324	695.83	0	2137
TE_00002020_INT#LTR/Gypsy	7434	18805834	2529.71	0	6277
TE_00002021_INT#LTR/Gypsy	4597	30173380	6563.71	6	37243
TE_00002022_LTR#LTR/Copia	192	748	3.90	2	6
TE_00002023#DNA/DTM	1156	41036	35.50	6	339
TE_00002024_INT#LTR/Gypsy	6213	21866927	3519.54	0	11236
TE_00002025#DNA/DTC	499	17454	34.98	0	102
TE_00002026#MITE/DTM	398	35547	89.31	0	262
TE_00002027_INT#LTR/Copia	212	5064440	23888.87	0	39523
TE_00002028#DNA/DTC	1620	31243	19.29	2	71
TE_00002030#DNA/DTM	1786	22935	12.84	0	41
TE_00002031#DNA/DTT	785	13802	17.58	2	141
TE_00002032#DNA/DTT	2472	33714	13.64	0	365
TE_00002033#DNA/DTT	1032	11431	11.08	1	52
TE_00002034#MITE/DTT	295	11736	39.78	1	99
TE_00002035#MITE/DTT	348	6772	19.46	0	105
TE_00002036_INT#LTR/Gypsy	1238	797182	643.93	1	1783
TE_00002037#DNA/DTT	3119	8801	2.82	0	53
TE_00002038_INT#LTR/Copia	92	23672	257.30	42	337
TE_00002041#DNA/DTT	3501	80622	23.03	1	440
TE_00002042_LTR#LTR/Copia	177	1973	11.15	4	16
TE_00002043#DNA/DTM	500	68470	136.94	8	427
TE_00002044#DNA/Helitron	4111	62689	15.25	0	94
TE_00002045_INT#LTR/Gypsy	144	148	1.03	0	4
TE_00002046#DNA/DTH	1392	92827	66.69	0	156
TE_00002047_LTR#LTR/Gypsy	91	472	5.19	2	7
TE_00002048#DNA/DTC	1252	283972	226.81	1	832
TE_00002049#DNA/DTM	3125	531629	170.12	2	672
TE_00002050#DNA/DTT	1600	61353	38.35	0	254
TE_00002053_INT#LTR/Gypsy	4332	79287	18.30	1	107
TE_00002054#DNA/Helitron	2744	332958	121.34	0	1239
TE_00002055_INT#LTR/Copia	601	76535	127.35	0	560
TE_00002056#DNA/Helitron	9989	330592	33.10	0	338
TE_00002057#DNA/Helitron	510	3199	6.27	2	23
TE_00002058_INT#LTR/Gypsy	6279	12126479	1931.28	3	9294
TE_00002061#DNA/DTT	1003	8597727	8572.01	76	15725
TE_00002062#MITE/DTT	184	1019	5.54	4	7
TE_00002063#DNA/DTC	1589	66753	42.01	9	182
TE_00002064#DNA/DTC	4901	225167	45.94	1	808
TE_00002065#DNA/DTC	3662	525256	143.43	0	1258
TE_00002067_INT#LTR/Gypsy	4749	90131	18.98	2	87
TE_00002068_INT#LTR/Gypsy	1933	520127	269.08	14	387
TE_00002069_INT#LTR/Gypsy	117	3452	29.50	0	100
TE_00002070_INT#LTR/Gypsy	483	756445	1566.14	0	4149
TE_00002072#DNA/DTA	1326	51138	38.57	0	534
TE_00002073#DNA/Helitron	717	67348	93.93	2	319
TE_00002075_LTR#LTR/Gypsy	759	15634273	20598.52	2006	32053
TE_00002076#DNA/DTC	1140	537535	471.52	1	3738
TE_00002077_LTR#LTR/Copia	1692	40343560	23843.71	3589	64707
TE_00002078_INT#LTR/Copia	362	676950	1870.03	0	3392
TE_00002079_LTR#LTR/Copia	1697	16869101	9940.54	132	19728
TE_00002080#MITE/DTT	450	44875	99.72	0	531
TE_00002081#DNA/DTH	331	28245	85.33	5	116
TE_00002082#DNA/DTT	1607	48316	30.07	2	261
TE_00002083#DNA/DTC	1225	964415	787.28	61	3799
TE_00002085_INT#LTR/Gypsy	1887	2830716	1500.11	1	4548
TE_00002086_INT#LTR/Gypsy	8012	2836841	354.07	2	2114
TE_00002087#MITE/DTT	374	9451	25.27	3	100
TE_00002088#DNA/DTC	4001	2297725	574.29	39	1868
TE_00002090#DNA/DTH	3735	46750	12.52	1	426
TE_00002091_INT#LTR/Copia	4454	99377	22.31	4	94
TE_00002092#DNA/DTT	635	52312	82.38	2	244
TE_00002094#MITE/DTH	138	4669	33.83	3	76
TE_00002095#DNA/DTM	2261	568414	251.40	10	517
TE_00002096_LTR#LTR/Copia	137	22928	167.36	86	196
TE_00002097#DNA/DTT	1320	11882	9.00	0	28
TE_00002101#DNA/DTH	1398	1825828	1306.03	99	2322
TE_00002102_LTR#LTR/Gypsy	1064	1534541	1442.24	40	2764
TE_00002103_INT#LTR/Gypsy	309	35985	116.46	1	200
TE_00002104_LTR#LTR/Copia	399	12260	30.73	8	50
TE_00002105_INT#LTR/Gypsy	4219	1681305	398.51	0	1340
TE_00002106#DNA/Helitron	2210	102489	46.38	1	671
TE_00002108_INT#LTR/Gypsy	1384	2271660	1641.37	0	3987
TE_00002110_LTR#LTR/Copia	124	7047	56.83	8	113
TE_00002111_LTR#LTR/Gypsy	527	4438013	8421.28	823	18698
TE_00002112#DNA/Helitron	262	7047	26.90	4	45
TE_00002113_INT#LTR/Gypsy	7442	943129	126.73	0	2114
TE_00002114#MITE/DTT	317	2402	7.58	3	33
TE_00002116_LTR#LTR/Copia	1460	6476643	4436.06	249	9940
TE_00002117#DNA/DTT	802	18106	22.58	0	278
TE_00002118_INT#LTR/Gypsy	257	183515	714.07	0	1067
TE_00002119#MITE/DTA	164	5715	34.85	3	87
TE_00002120_INT#LTR/Copia	1098	339684	309.37	0	503
TE_00002123#DNA/DTC	457	7905	17.30	1	114
TE_00002124#MITE/DTH	441	10474	23.75	0	37
TE_00002125_INT#LTR/Gypsy	1690	105463	62.40	1	306
TE_00002127#DNA/DTH	1216	245642	202.01	8	532
TE_00002129#DNA/Helitron	6757	97036	14.36	0	209
TE_00002130#MITE/DTM	468	26584	56.80	17	95
TE_00002131#DNA/DTC	3468	454343	131.01	1	701
TE_00002132_INT#LTR/Gypsy	1581	16625996	10516.13	0	23696
TE_00002133#MITE/DTT	186	5676	30.52	2	95
TE_00002134#DNA/DTT	1903	838451	440.59	1	5733
TE_00002135#MITE/DTT	81	1211	14.95	6	19
TE_00002136_INT#LTR/Copia	638	131029	205.37	1	530
TE_00002139#DNA/DTT	1446	434227	300.30	0	1746
TE_00002140#MITE/DTT	126	530903	4213.52	1325	5678
TE_00002141_INT#LTR/Copia	993	493132	496.61	0	1999
TE_00002143_INT#LTR/Gypsy	1018	1016045	998.08	0	3041
TE_00002144_INT#LTR/Gypsy	1225	7212718	5887.93	82	15984
TE_00002145#DNA/DTA	3705	86825	23.43	4	121
TE_00002146#DNA/DTC	1244	89212	71.71	0	182
TE_00002147_INT#LTR/Gypsy	10718	5849589	545.77	4	4162
TE_00002148_INT#LTR/Copia	4841	715811	147.86	0	463
TE_00002149#DNA/DTM	3159	18344	5.81	0	30
TE_00002150_INT#LTR/Copia	299	4230069	14147.39	0	29235
TE_00002152_LTR#LTR/Gypsy	3072	139292	45.34	13	365
TE_00002153_LTR#LTR/Copia	1500	651343	434.23	33	1193
TE_00002154#DNA/DTC	1139	199706	175.33	76	245
TE_00002155_INT#LTR/Gypsy	12862	23285205	1810.39	8	5942
TE_00002156#DNA/DTT	1349	24532	18.19	1	218
TE_00002157_INT#LTR/Gypsy	3372	3137631	930.50	6	2387
TE_00002158#DNA/DTC	729	43690	59.93	4	140
TE_00002159#DNA/Helitron	1992	26430	13.27	0	129
TE_00002160#DNA/DTT	900	5010029	5566.70	217	10212
TE_00002162#MITE/DTT	289	15815	54.72	0	343
TE_00002163#DNA/DTA	560	109543	195.61	0	416
TE_00002164#DNA/Helitron	2589	20010	7.73	0	57
TE_00002166_LTR#LTR/Copia	1786	18776880	10513.37	5	31469
TE_00002167#DNA/DTT	2844	81082	28.51	1	862
TE_00002168#DNA/DTC	3083	849980	275.70	1	552
TE_00002170_INT#LTR/Gypsy	711	693362	975.19	1	1986
TE_00002171_INT#LTR/Gypsy	119	2540	21.34	0	56
TE_00002172#DNA/DTT	1209	1710931	1415.16	15	10039
TE_00002173_INT#LTR/Copia	388	7843	20.21	0	39
TE_00002174#DNA/DTM	787	17293	21.97	0	50
TE_00002175#MITE/DTT	354	330744	934.31	166	3057
TE_00002176#MITE/DTT	134	7126	53.18	6	136
TE_00002177#DNA/DTC	937	129845	138.58	3	528
TE_00002178_LTR#LTR/Gypsy	293	13160	44.91	23	53
TE_00002179_INT#LTR/Copia	926	48493	52.37	4	150
TE_00002180#DNA/DTM	1455	19033	13.08	2	31
TE_00002181#MITE/DTT	149	433846	2911.72	153	5374
TE_00002182_INT#LTR/Gypsy	231	12611	54.59	0	132
TE_00002183_INT#LTR/Gypsy	461	2476090	5371.13	1	19962
TE_00002184#DNA/DTM	2317	36208	15.63	0	163
TE_00002186_INT#LTR/Gypsy	4397	1548174	352.10	10	1341
TE_00002187_INT#LTR/Gypsy	4552	58457	12.84	2	27
TE_00002189#DNA/DTT	415	3785	9.12	2	20
TE_00002190#MITE/DTT	288	683793	2374.28	0	3343
TE_00002191_INT#LTR/Copia	4791	216564	45.20	11	154
TE_00002193#DNA/Helitron	969	122366	126.28	8	431
TE_00002194_INT#LTR/Gypsy	370	374545	1012.28	0	1575
TE_00002196_LTR#LTR/Copia	1739	6143115	3532.56	141	13483
TE_00002198#DNA/DTT	3811	30316	7.95	0	92
TE_00002199#MITE/DTH	284	106235	374.07	186	456
TE_00002200_INT#LTR/Copia	2533	194627	76.84	9	145
TE_00002201#DNA/DTC	3883	13078945	3368.26	129	7528
TE_00002202#DNA/DTH	1612	9519	5.91	0	45
TE_00002203#DNA/DTM	2338	628387	268.77	2	2077
TE_00002204#DNA/DTT	2919	25067	8.59	0	70
TE_00002205#MITE/DTA	158	4486	28.39	21	40
TE_00002206_INT#LTR/Gypsy	5896	522782	88.67	30	197
TE_00002208#DNA/DTH	1673	69770	41.70	1	199
TE_00002210#MITE/DTA	368	175144	475.93	184	648
TE_00002212#DNA/DTM	1227	48970	39.91	5	137
TE_00002213#DNA/DTH	139	10446	75.15	1	182
TE_00002214_LTR#LTR/Gypsy	3533	2730886	772.97	27	4585
TE_00002215#MITE/DTM	225	5319	23.64	2	35
TE_00002216#DNA/DTC	3624	450758	124.38	0	789
TE_00002217_LTR#LTR/Gypsy	4079	21653435	5308.52	35	26086
TE_00002218#DNA/DTT	1459	32326	22.16	0	414
TE_00002219#MITE/DTT	289	1468782	5082.29	967	7802
TE_00002220#MITE/DTT	233	15282	65.59	0	326
TE_00002221_LTR#LTR/Copia	329	5643	17.15	8	61
TE_00002223_INT#LTR/Gypsy	1552	9530529	6140.80	1	25536
TE_00002224#MITE/DTT	512	2059	4.02	0	31
TE_00002225_INT#LTR/Gypsy	5412	26845279	4960.33	2036	14876
TE_00002226_INT#LTR/Copia	1424	486055	341.33	0	2271
TE_00002227#MITE/DTT	102	19033	186.60	2	534
TE_00002228#DNA/Helitron	334	30130	90.21	5	179
TE_00002229#DNA/DTM	1578	62916	39.87	1	164
TE_00002232#DNA/Helitron	622	4706	7.57	2	21
TE_00002233_INT#LTR/Gypsy	527	421378	799.58	11	2206
TE_00002234#DNA/DTC	2802	915042	326.57	1	1934
TE_00002236#DNA/DTH	1308	320179	244.79	2	1028
TE_00002238#MITE/DTM	349	21885	62.71	1	121
TE_00002239#MITE/DTT	251	2887	11.50	1	52
TE_00002240#DNA/DTT	3056	39039	12.77	0	75
TE_00002241_INT#LTR/Gypsy	2034	14938411	7344.35	0	22877
TE_00002242_INT#LTR/Gypsy	948	6240854	6583.18	0	30077
TE_00002243#MITE/DTM	317	7478	23.59	2	81
TE_00002244#DNA/DTM	1288	47524	36.90	6	167
TE_00002245#DNA/DTM	803	7331	9.13	1	19
TE_00002246#DNA/DTH	1167	555503	476.01	75	777
TE_00002247#DNA/DTH	1828	303872	166.23	18	465
TE_00002248#DNA/DTC	4327	83910	19.39	2	590
TE_00002249#DNA/Helitron	1056	30393	28.78	2	129
TE_00002250#DNA/DTM	4357	505192	115.95	0	691
TE_00002251_LTR#LTR/Gypsy	364	70316	193.18	46	286
TE_00002252#DNA/DTM	1152	69064	59.95	10	138
TE_00002253_LTR#LTR/Copia	423	36191	85.56	6	136
TE_00002254_LTR#LTR/Copia	160	4134	25.84	14	30
TE_00002255#DNA/DTC	1003	473612	472.20	1	1431
TE_00002256#DNA/Helitron	6503	121338	18.66	1	135
TE_00002257#DNA/DTT	539	23599	43.78	5	61
TE_00002258#MITE/DTT	86	6876	79.95	0	135
TE_00002259_INT#LTR/Gypsy	8098	8565547	1057.74	4	2817
TE_00002260_LTR#LTR/Copia	189	5212	27.58	15	35
TE_00002261#DNA/DTC	481	137728	286.34	0	593
TE_00002262#DNA/DTH	1292	779521	603.34	30	1304
TE_00002266_LTR#LTR/Gypsy	330	5499	16.66	9	26
TE_00002267#MITE/DTT	245	11985	48.92	0	209
TE_00002269#DNA/DTT	886	3449	3.89	0	31
TE_00002270_INT#LTR/Gypsy	345	284365	824.25	1	1530
TE_00002271_INT#LTR/Gypsy	730	16485136	22582.38	0	30761
TE_00002274#DNA/DTC	121	1844	15.24	0	34
TE_00002275#DNA/Helitron	4744	42682483	8997.15	3	54601
TE_00002276#MITE/DTT	135	2971	22.01	2	56
TE_00002278_INT#LTR/Gypsy	543	749576	1380.43	65	5830
TE_00002279_INT#LTR/Gypsy	5062	939659	185.63	39	471
TE_00002281#MITE/DTA	182	31889	175.21	76	241
TE_00002282#DNA/DTT	1076	6461	6.00	0	14
TE_00002283_INT#LTR/Copia	4428	111479	25.18	3	64
TE_00002284_INT#LTR/Copia	548	9304	16.98	4	52
TE_00002285_LTR#LTR/Gypsy	523	1445580	2764.02	380	7462
TE_00002286#DNA/Helitron	11336	9576436	844.78	1	3867
TE_00002287#MITE/DTC	408	98339	241.03	113	372
TE_00002288_INT#LTR/Gypsy	2594	8366189	3225.21	0	15898
TE_00002289_LTR#LTR/Copia	118	14391	121.96	5	169
TE_00002290#DNA/DTT	1263	11167	8.84	0	48
TE_00002292_LTR#LTR/Gypsy	1197	3399449	2839.97	0	15935
TE_00002293#DNA/DTA	1202	44727	37.21	0	207
TE_00002294_INT#LTR/Copia	2630	411939	156.63	4	561
TE_00002295#DNA/DTM	1497	16982	11.34	0	89
TE_00002296#DNA/Helitron	919	40358	43.92	1	224
TE_00002297_INT#LTR/Copia	500	5622057	11244.11	0	25468
TE_00002298_LTR#LTR/Copia	237	954511	4027.47	231	4975
TE_00002299_INT#LTR/Gypsy	10982	4573351	416.44	4	2146
TE_00002301_LTR#LTR/Copia	1717	15894037	9256.86	239	18976
TE_00002302#DNA/DTH	2461	475611	193.26	0	833
TE_00002303#DNA/DTC	922	201206	218.23	9	1005
TE_00002304#DNA/Helitron	1194	12512	10.48	2	58
TE_00002306#MITE/DTT	103	9756	94.72	39	177
TE_00002308#DNA/DTM	1535	42623	27.77	2	212
TE_00002309_LTR#LTR/Gypsy	278	8489	30.54	9	55
TE_00002311#DNA/DTT	957	5125	5.36	0	22
TE_00002312_INT#LTR/Copia	4279	404177	94.46	1	503
TE_00002313_LTR#LTR/Copia	247	14748	59.71	3	99
TE_00002315#DNA/DTC	1289	12326	9.56	1	22
TE_00002316#DNA/DTC	1081	547739	506.70	1	2819
TE_00002317#MITE/DTA	498	103114	207.06	2	517
TE_00002320_INT#LTR/Copia	8320	13251110	1592.68	12	4766
TE_00002322#MITE/DTT	141	7468	52.96	13	97
TE_00002323#DNA/Helitron	9346	50762934	5431.51	3	15944
TE_00002324#DNA/DTH	1170	34074	29.12	1	200
TE_00002325#DNA/DTM	4419	766505	173.46	1	279
TE_00002327#MITE/DTM	202	40242	199.22	2	753
TE_00002328#MITE/DTH	387	843	2.18	0	7
TE_00002329_INT#LTR/Copia	781	122748	157.17	0	183
TE_00002332#MITE/DTM	304	12592	41.42	1	179
TE_00002333#DNA/Helitron	3997	121273	30.34	2	132
TE_00002334_INT#LTR/Gypsy	300	276806	922.69	0	1276
TE_00002336_INT#LTR/Gypsy	584	284342	486.89	0	1832
TE_00002337_LTR#LTR/Copia	499	19263821	38604.85	24982	52729
TE_00002338_INT#LTR/Copia	4838	550408	113.77	0	364
TE_00002339#MITE/DTT	100	15289	152.89	3	200
TE_00002341#DNA/DTC	4079	2101848	515.29	3	2378
TE_00002342#MITE/DTM	381	1533	4.02	1	10
