chrom	length	bases	mean	min	max
TE_00003134#DNA/DTC	3737	172870	46.26	1	245
TE_00003135_LTR#LTR/Copia	1496	17373686	11613.43	0	35691
TE_00003136#DNA/Helitron	8867	98107	11.06	0	119
TE_00003137#DNA/DTT	1021	2563446	2510.72	80	5021
TE_00003138_LTR#LTR/Gypsy	516	1657078	3211.39	427	11945
TE_00003139_INT#LTR/Gypsy	8225	6323917	768.87	2	4237
TE_00003140_INT#LTR/Gypsy	12400	9681782	780.79	18	6608
TE_00003141#DNA/DTA	723	40151	55.53	1	193
TE_00003142#DNA/DTH	383	5995	15.65	1	37
TE_00003143#MITE/DTT	299	152677	510.63	97	830
TE_00003144_LTR#LTR/Copia	171	16478	96.36	48	121
TE_00003145_INT#LTR/Copia	4703	475376	101.08	17	195
TE_00003146_INT#LTR/Gypsy	4713	80093	16.99	0	78
TE_00003148_INT#LTR/Gypsy	4835	62340	12.89	1	24
TE_00003149#DNA/DTM	770	44313	57.55	13	103
TE_00003150#DNA/DTC	186	8136	43.74	0	111
TE_00003151_INT#LTR/Copia	4834	1075690	222.53	2	585
TE_00003152#DNA/DTT	1706	150013	87.93	1	618
TE_00003153#DNA/DTH	1637	92410	56.45	1	303
TE_00003155#DNA/DTH	2385	310418	130.15	5	423
TE_00003157#DNA/DTC	117	360592	3081.98	0	4328
TE_00003161#DNA/DTH	1252	168327	134.45	0	504
TE_00003162#DNA/Helitron	9997	41380625	4139.30	0	50912
TE_00003163_INT#LTR/Copia	4586	439766	95.89	30	202
TE_00003164#DNA/DTT	1396	23013	16.48	0	126
TE_00003166#DNA/DTM	1400	20753	14.82	5	39
TE_00003167_LTR#LTR/Gypsy	2959	596795	201.69	1	721
TE_00003168_INT#LTR/Gypsy	1766	5049437	2859.25	49	9586
TE_00003169_INT#LTR/Copia	4395	236481	53.81	5	202
TE_00003170#MITE/DTA	141	578	4.10	1	5
TE_00003171_INT#LTR/Gypsy	5049	20837719	4127.10	0	5944
TE_00003172#DNA/DTM	1283	36370	28.35	8	68
TE_00003173#MITE/DTT	538	152833	284.08	0	2871
TE_00003174_INT#LTR/Copia	420	2707365	6446.11	0	10490
TE_00003176#MITE/DTT	141	8692	61.65	1	125
TE_00003178_INT#LTR/Gypsy	947	868284	916.88	0	2757
TE_00003179#MITE/DTM	156	870	5.58	1	14
TE_00003180#DNA/Helitron	6607	417948	63.26	0	1297
TE_00003181_INT#LTR/Gypsy	1462	962272	658.19	0	2095
TE_00003182_LTR#LTR/Gypsy	267	99399	372.28	5	694
TE_00003184_LTR#LTR/Copia	2554	20386209	7982.07	52	15316
TE_00003185#DNA/DTM	4537	385764	85.03	0	455
TE_00003186#DNA/Helitron	807	45527	56.42	3	204
TE_00003187#DNA/DTC	1232	762343	618.78	29	2316
TE_00003188#MITE/DTA	173	4654	26.90	10	54
TE_00003189#DNA/DTM	4482	64356	14.36	0	69
TE_00003190#MITE/DTT	80	775	9.69	3	16
TE_00003192_INT#LTR/Copia	108	4406	40.80	0	56
TE_00003194_INT#LTR/Gypsy	891	5760368	6465.06	488	10701
TE_00003197_INT#LTR/Gypsy	621	35832	57.70	0	112
TE_00003198#DNA/DTM	2380	71024	29.84	0	149
TE_00003199#DNA/DTC	3147	3439667	1093.00	12	9262
TE_00003200#DNA/Helitron	364	3313	9.10	3	21
TE_00003201#DNA/DTM	904	13558	15.00	2	64
TE_00003203_INT#LTR/Gypsy	2613	3880625	1485.12	0	4440
TE_00003204#DNA/DTH	854	1036648	1213.87	9	1926
TE_00003205#DNA/Helitron	147	695	4.73	2	10
TE_00003206#DNA/DTT	1883	56943	30.24	3	116
TE_00003207_INT#LTR/Gypsy	6116	1347786	220.37	5	1464
TE_00003208#DNA/DTT	472	2297	4.87	1	9
TE_00003209_INT#LTR/Gypsy	1110	4993570	4498.71	0	8218
TE_00003210#DNA/DTC	761	213349	280.35	0	1047
TE_00003211#DNA/DTC	3984	44367	11.14	0	82
TE_00003212#DNA/DTM	2824	59259	20.98	0	69
TE_00003213#DNA/DTH	1660	207505	125.00	2	445
TE_00003214_LTR#LTR/Copia	1255	27268103	21727.57	1730	64781
TE_00003215_INT#LTR/Gypsy	2828	3444727	1218.08	0	4907
TE_00003216#DNA/DTT	624	23162	37.12	0	209
TE_00003217_LTR#LTR/Copia	225	2228	9.90	2	24
TE_00003218_INT#LTR/Gypsy	10991	3855026	350.74	0	2270
TE_00003219#MITE/DTM	295	2541	8.61	0	28
TE_00003220_INT#LTR/Gypsy	2290	3266160	1426.27	0	7468
TE_00003221_INT#LTR/Gypsy	2576	8779814	3408.31	0	7523
TE_00003222_LTR#LTR/Gypsy	1666	116858	70.14	10	387
TE_00003223#DNA/DTM	2104	28923	13.75	0	448
TE_00003225#MITE/DTT	388	1850	4.77	2	7
TE_00003226_INT#LTR/Gypsy	3356	2048270	610.33	0	2041
TE_00003227#DNA/DTM	1680	50722	30.19	5	92
TE_00003228#DNA/DTM	881	18206	20.67	0	280
TE_00003229_INT#LTR/Gypsy	139	35336	254.22	0	539
TE_00003230_LTR#LTR/Copia	1636	5767362	3525.28	322	9989
TE_00003232#DNA/DTC	3455	125605	36.35	8	86
TE_00003233#DNA/DTT	1286	9146	7.11	0	44
TE_00003234#DNA/DTT	3510	93610	26.67	1	212
TE_00003235#DNA/DTT	1242	17143	13.80	1	60
TE_00003237#DNA/DTC	2836	1693313	597.08	3	3767
TE_00003238#MITE/DTT	276	10350	37.50	2	110
TE_00003239#DNA/DTC	3828	2071572	541.16	0	3852
TE_00003240_INT#LTR/Gypsy	1385	367303	265.20	2	560
TE_00003241#DNA/DTT	3889	43002	11.06	0	198
TE_00003243#DNA/DTT	2245	133563	59.49	0	326
TE_00003244#DNA/DTC	2985	1736085	581.60	0	1796
TE_00003246#DNA/DTH	2574	633280	246.03	0	870
TE_00003247#DNA/DTA	2739	49406	18.04	0	61
TE_00003248#DNA/DTT	931	11598	12.46	0	205
TE_00003250_LTR#LTR/Copia	203	1094	5.39	2	8
TE_00003251#DNA/DTA	735	8012	10.90	0	19
TE_00003253#MITE/DTA	188	3938	20.95	8	43
TE_00003254#MITE/DTH	300	1267	4.22	1	7
TE_00003255_INT#LTR/Copia	4007	24424093	6095.36	0	17544
TE_00003256#DNA/Helitron	9409	469425	49.89	0	416
TE_00003257#DNA/DTM	1778	50949	28.66	2	120
TE_00003258#MITE/DTM	181	32829	181.38	0	236
TE_00003259#DNA/Helitron	5108	389457	76.24	0	1663
TE_00003260#MITE/DTT	92	1219	13.25	4	21
TE_00003261_LTR#LTR/Gypsy	904	4547179	5030.07	127	11604
TE_00003262#MITE/DTT	463	19094	41.24	0	256
TE_00003263_INT#LTR/Gypsy	4131	6953184	1683.17	91	4731
TE_00003264#MITE/DTA	168	709	4.22	3	5
TE_00003265#DNA/DTM	1380	12913	9.36	1	33
TE_00003266_INT#LTR/Gypsy	3596	4096324	1139.13	2	3995
TE_00003267#DNA/Helitron	1372	46527	33.91	0	210
TE_00003269_INT#LTR/Gypsy	1869	3344222	1789.31	8	4523
TE_00003270#DNA/DTT	3272	237757	72.66	0	895
TE_00003272_LTR#LTR/Copia	157	59857	381.25	116	549
TE_00003273_INT#LTR/Gypsy	5988	3500663	584.61	2	3518
TE_00003275_LTR#LTR/Copia	1563	29018315	18565.78	1383	24768
TE_00003278_INT#LTR/Gypsy	6302	9412600	1493.59	7	5682
TE_00003279#MITE/DTT	317	19253	60.74	0	818
TE_00003280#DNA/DTM	1849	41518	22.45	4	60
TE_00003281_LTR#LTR/Copia	205	7483	36.50	8	51
TE_00003282#DNA/DTM	723	9177	12.69	3	26
TE_00003283_INT#LTR/Gypsy	4303	1233230	286.60	4	3303
TE_00003284_INT#LTR/Gypsy	3905	7250929	1856.83	0	6335
TE_00003285#DNA/DTM	873	30194	34.59	0	91
TE_00003286#MITE/DTT	359	12719	35.43	24	45
TE_00003287#MITE/DTT	118	4109	34.82	8	70
TE_00003288#DNA/Helitron	2742	31318	11.42	1	24
TE_00003289_INT#LTR/Gypsy	3740	4740588	1267.54	0	4784
TE_00003290_INT#LTR/Gypsy	1500	4878588	3252.39	0	7497
TE_00003291_INT#LTR/Gypsy	868	118826	136.90	1	257
TE_00003293#DNA/DTH	823	24935	30.30	3	83
TE_00003294#MITE/DTH	129	19777	153.31	103	176
TE_00003295_INT#LTR/Gypsy	3789	14912333	3935.69	6	10503
TE_00003296#DNA/DTT	1432	3890990	2717.17	8	5686
TE_00003297_INT#LTR/Gypsy	5148	2871610	557.81	0	4635
TE_00003298#MITE/DTA	185	6765	36.57	4	127
TE_00003300#MITE/DTT	211	219372	1039.68	10	1940
TE_00003302#DNA/DTT	1522	85598	56.24	1	216
TE_00003303#DNA/DTC	173	2405	13.90	0	44
TE_00003304_INT#LTR/Gypsy	2907	2975263	1023.48	0	4554
TE_00003305#DNA/Helitron	1594	71667	44.96	7	193
TE_00003306_INT#LTR/Gypsy	1766	4776619	2704.77	0	16336
TE_00003307#DNA/Helitron	910	75636	83.12	1	479
TE_00003308_INT#LTR/Gypsy	4064	15637200	3847.74	0	8514
TE_00003310_LTR#LTR/Copia	361	45901	127.15	7	1664
TE_00003311_INT#LTR/Gypsy	1706	552414	323.81	24	976
TE_00003312#DNA/Helitron	4087	87039	21.30	0	338
TE_00003314#DNA/DTA	774	10882	14.06	1	56
TE_00003315#DNA/DTH	2530	423916	167.56	1	888
TE_00003316#DNA/Helitron	8248	204594	24.81	0	460
TE_00003317#MITE/DTA	125	466	3.73	1	5
TE_00003318#DNA/Helitron	3513	59189	16.85	0	60
TE_00003319#MITE/DTM	102	672	6.59	4	11
TE_00003320#DNA/DTM	1284	23456	18.27	0	270
TE_00003321_INT#LTR/Copia	4317	210229	48.70	18	85
TE_00003322_LTR#LTR/Gypsy	385	53283	138.40	71	168
TE_00003323_INT#LTR/Gypsy	5834	5050195	865.65	3	2472
TE_00003325#DNA/Helitron	1471	478619	325.37	49	1960
TE_00003326_INT#LTR/Copia	5047	448543	88.87	3	558
TE_00003327_LTR#LTR/Copia	993	55051	55.44	10	421
TE_00003328#DNA/DTC	2469	12768	5.17	0	19
TE_00003329_INT#LTR/Gypsy	3906	2192497	561.32	1	6536
TE_00003330#DNA/Helitron	3928	31490	8.02	0	43
TE_00003331#DNA/DTM	1403	41629	29.67	4	86
TE_00003332#DNA/DTM	1082	84629	78.22	7	354
TE_00003333_INT#LTR/Copia	2594	6819114	2628.80	0	13569
TE_00003334#DNA/DTC	1799	109381	60.80	3	289
TE_00003335_INT#LTR/Gypsy	4348	231205	53.18	2	401
TE_00003336#DNA/Helitron	376	10444	27.78	0	105
TE_00003337_INT#LTR/Gypsy	3598	4176930	1160.90	0	5967
TE_00003339_INT#LTR/Copia	1410	14617	10.37	3	19
TE_00003340#DNA/DTA	889	11361	12.78	1	97
TE_00003341#DNA/DTM	815	3462	4.25	0	15
TE_00003343#DNA/DTA	957	5549	5.80	0	14
TE_00003344#DNA/Helitron	505	8362	16.56	0	79
TE_00003345_INT#LTR/Gypsy	1651	432631	262.04	5	380
TE_00003347#DNA/DTT	2952	38332	12.99	1	129
TE_00003348#DNA/DTA	1219	35794	29.36	3	140
TE_00003349_INT#LTR/Copia	4750	1169293	246.17	6	858
TE_00003351_LTR#LTR/Copia	1454	6460618	4443.34	0	14687
TE_00003352#DNA/DTA	1185	14951	12.62	0	57
TE_00003353_INT#LTR/Gypsy	1220	8021037	6574.62	22	14203
TE_00003354#MITE/DTC	557	16420	29.48	6	53
TE_00003355#MITE/DTT	188	32379	172.23	14	320
TE_00003356_INT#LTR/Gypsy	3234	3160090	977.15	1	7400
TE_00003360_INT#LTR/Gypsy	3657	4498121	1230.00	0	4505
TE_00003361#DNA/DTT	632	9575	15.15	0	102
TE_00003362#DNA/Helitron	4798	96468	20.11	0	425
TE_00003363#DNA/DTH	970	1977	2.04	0	9
TE_00003364#DNA/Helitron	278	2263	8.14	1	14
TE_00003365#DNA/DTC	1180	185458	157.17	32	350
TE_00003366#DNA/DTA	713	37680	52.85	9	90
TE_00003367#MITE/DTM	86	98	1.14	1	2
TE_00003368#DNA/Helitron	1296	11831	9.13	1	23
TE_00003369#DNA/Helitron	1313	20983	15.98	0	42
TE_00003370_INT#LTR/Copia	4735	344872	72.83	0	408
TE_00003372#DNA/DTT	2770	70493	25.45	1	218
TE_00003373#DNA/Helitron	905	41501	45.86	2	467
TE_00003374_INT#LTR/Gypsy	335	141897	423.57	37	849
TE_00003375_INT#LTR/Gypsy	11659	3816304	327.33	2	1773
TE_00003377#DNA/DTM	878	40139	45.72	11	186
TE_00003378#DNA/DTH	2107	1076485	510.91	40	1131
TE_00003379#DNA/DTT	1255	14342	11.43	0	104
TE_00003380_INT#LTR/Gypsy	757	1811176	2392.57	0	3981
TE_00003383#DNA/DTT	853	18892	22.15	0	210
TE_00003384#DNA/DTH	1588	108279	68.19	0	351
TE_00003386#DNA/Helitron	517	6896	13.34	1	148
TE_00003387_INT#LTR/Copia	717	265845	370.77	0	662
TE_00003388_INT#LTR/Copia	5967	242504	40.64	0	547
TE_00003389_INT#LTR/Gypsy	1223	2519164	2059.82	0	6117
TE_00003390#DNA/Helitron	1169	40323	34.49	0	90
TE_00003392#MITE/DTM	311	9478	30.48	10	56
TE_00003394#MITE/DTT	416	86356	207.59	0	503
TE_00003396#DNA/DTA	1071	42462	39.65	13	78
TE_00003397#MITE/DTH	376	2512	6.68	0	16
TE_00003398#DNA/DTC	2690	977074	363.22	23	895
TE_00003399#DNA/DTM	738	2373	3.22	0	7
TE_00003400#DNA/DTC	4414	75976	17.21	0	160
TE_00003401#DNA/DTH	1552	611639	394.10	2	1083
TE_00003402_INT#LTR/Gypsy	6225	8425346	1353.47	72	7417
TE_00003403#DNA/DTC	4499	1850656	411.35	0	1056
TE_00003404_INT#LTR/Gypsy	413	1008655	2442.26	2	4925
TE_00003405#DNA/Helitron	4736	223418	47.17	0	520
TE_00003406_INT#LTR/Gypsy	121	16960	140.17	0	452
TE_00003407#DNA/Helitron	2006	139492	69.54	0	203
TE_00003408_LTR#LTR/Copia	537	87296	162.56	3	579
TE_00003409_INT#LTR/Copia	3598	3577899	994.41	0	8249
TE_00003410_INT#LTR/Copia	4486	627326	139.84	38	186
TE_00003412_INT#LTR/Copia	4059	48891	12.05	0	58
TE_00003413_LTR#LTR/Gypsy	996	897996	901.60	6	3640
TE_00003414#DNA/DTM	1173	35306	30.10	1	167
TE_00003415#MITE/DTT	80	1206	15.07	10	19
TE_00003416_LTR#LTR/Copia	989	3280511	3317.00	22	6471
TE_00003417_LTR#LTR/Copia	109	1433395	13150.41	3165	19348
TE_00003418_INT#LTR/Gypsy	5133	3465511	675.14	0	2667
TE_00003419_LTR#LTR/Gypsy	4061	8868587	2183.84	70	11694
TE_00003420_INT#LTR/Gypsy	2122	2486553	1171.80	0	3864
TE_00003421#DNA/DTM	1077	10231	9.50	2	17
TE_00003422#DNA/DTC	1322	260668	197.18	7	689
TE_00003423#MITE/DTH	599	5867	9.79	3	32
TE_00003424_INT#LTR/Copia	280	15410	55.04	0	101
TE_00003425_INT#LTR/Gypsy	13616	18705548	1373.79	2	7697
TE_00003426#DNA/DTC	281	8072	28.73	0	99
TE_00003428#DNA/Helitron	5660	117285	20.72	1	107
TE_00003432_LTR#LTR/Gypsy	526	1487155	2827.29	575	8371
TE_00003433_INT#LTR/Gypsy	5937	5281666	889.62	41	3931
TE_00003434_INT#LTR/Gypsy	178	242242	1360.91	0	1963
TE_00003435#DNA/DTC	172	1654	9.62	0	17
TE_00003436_LTR#LTR/Gypsy	4022	21259870	5285.90	8	18996
TE_00003437#DNA/Helitron	749	38462	51.35	0	302
TE_00003438#MITE/DTT	132	675	5.11	1	15
TE_00003440#DNA/DTT	3898	13699340	3514.45	113	4972
TE_00003441_INT#LTR/Copia	6728	350309	52.07	0	282
TE_00003442#DNA/Helitron	2074	23239	11.20	0	37
TE_00003443#DNA/DTT	2279	120801	53.01	0	376
TE_00003445_INT#LTR/Gypsy	2720	3483847	1280.83	0	3787
TE_00003446#DNA/DTH	1908	64433	33.77	0	126
TE_00003447#DNA/DTM	1168	43588	37.32	3	115
TE_00003448#DNA/DTT	3076	64999	21.13	0	287
TE_00003449#MITE/DTT	432	52494	121.51	1	246
TE_00003450#MITE/DTT	160	13543	84.64	1	164
TE_00003451_LTR#LTR/Gypsy	783	30584	39.06	15	90
TE_00003452_INT#LTR/Gypsy	258	387590	1502.29	0	2025
TE_00003454#MITE/DTT	488	10893	22.32	4	84
TE_00003456#DNA/Helitron	6095	84786	13.91	1	74
TE_00003457_LTR#LTR/Copia	1154	13589173	11775.71	423	37850
TE_00003458_INT#LTR/Gypsy	1605	2431689	1515.07	2	6462
TE_00003460#DNA/DTA	3813	59473	15.60	0	215
TE_00003461#DNA/DTC	3411	96472	28.28	2	187
TE_00003463#DNA/Helitron	6396	607647	95.00	0	3284
TE_00003464_INT#LTR/Copia	1298	7593271	5849.98	1	9338
TE_00003465_LTR#LTR/Copia	138	31250	226.45	60	267
TE_00003467_INT#LTR/Gypsy	1110	926075	834.30	0	2478
TE_00003468#MITE/DTT	158	3096	19.59	2	32
TE_00003469#DNA/DTC	3789	100716	26.58	0	615
TE_00003470#DNA/Helitron	804	278595	346.51	16	915
TE_00003471#DNA/DTC	1166	640907	549.66	3	3356
TE_00003472_INT#LTR/Gypsy	210	26699	127.14	0	308
TE_00003473#MITE/DTT	164	256	1.56	0	3
TE_00003476#DNA/DTC	3951	44028	11.14	0	42
TE_00003477#DNA/DTH	1661	503145	302.92	2	597
TE_00003478_LTR#LTR/Gypsy	4254	45438463	10681.35	0	32580
TE_00003479_LTR#LTR/Gypsy	2855	3203611	1122.11	70	3742
TE_00003480#DNA/DTH	252	20377	80.86	0	201
TE_00003481_INT#LTR/Gypsy	93	836	8.99	0	18
TE_00003482_INT#LTR/Gypsy	11638	5177311	444.86	0	3958
TE_00003483_LTR#LTR/Gypsy	340	13923	40.95	19	58
TE_00003485_LTR#LTR/Copia	1503	3365017	2238.87	2	18776
TE_00003486#DNA/DTC	129	39356	305.09	3	445
TE_00003487_LTR#LTR/Gypsy	974	1622892	1666.21	357	3642
TE_00003488#MITE/DTT	217	6002	27.66	1	122
TE_00003489#DNA/Helitron	3713	408045	109.90	2	279
TE_00003490#MITE/DTT	184	1040	5.65	4	8
TE_00003491#DNA/DTC	992	180941	182.40	2	997
TE_00003493_INT#LTR/Gypsy	1556	2996773	1925.95	0	3549
TE_00003496#DNA/DTT	3115	113961	36.58	0	512
TE_00003497_LTR#LTR/Gypsy	464	7260	15.65	8	35
TE_00003501#DNA/DTM	1160	27430	23.65	2	160
TE_00003502_INT#LTR/Copia	4293	133228	31.03	2	140
TE_00003503_INT#LTR/Gypsy	8904	21645585	2431.00	26	9245
TE_00003505#DNA/DTA	823	51700	62.82	13	450
TE_00003508#DNA/DTT	1822	143710	78.87	0	702
TE_00003509#DNA/DTH	719	111654	155.29	5	233
TE_00003510#MITE/DTH	199	32184	161.73	101	210
TE_00003511_INT#LTR/Gypsy	3999	2896029	724.19	92	3385
TE_00003512#MITE/DTM	293	15833	54.04	6	133
TE_00003513#DNA/DTC	117	18503	158.15	7	213
TE_00003514#MITE/DTA	169	191	1.13	0	2
TE_00003515_INT#LTR/Gypsy	709	2356768	3324.07	1	11989
TE_00003516_LTR#LTR/Copia	430	26954902	62685.82	0	111212
TE_00003517#MITE/DTH	523	6941	13.27	1	28
TE_00003518_INT#LTR/Copia	7149	298800	41.80	8	231
TE_00003519_INT#LTR/Gypsy	122	783751	6424.19	0	14933
TE_00003520_LTR#LTR/Copia	1052	35934	34.16	16	46
TE_00003521#DNA/DTH	1084	37447	34.55	0	98
TE_00003522#MITE/DTT	94	1126	11.98	2	41
TE_00003523_INT#LTR/Gypsy	4469	65538	14.67	0	43
TE_00003524_LTR#LTR/Gypsy	828	190358	229.90	27	515
TE_00003525#DNA/DTH	995	100274	100.78	0	398
TE_00003526_LTR#LTR/Copia	233	5445	23.37	6	43
TE_00003527_INT#LTR/Gypsy	4174	8554265	2049.42	116	12745
TE_00003529#DNA/DTH	1144	12362	10.81	0	29
TE_00003530#DNA/DTC	2552	1271932	498.41	109	1269
TE_00003531#DNA/Helitron	256	933287	3645.65	2	9843
TE_00003532_INT#LTR/Copia	3131	692229	221.09	6	994
TE_00003533#DNA/Helitron	1559	35214	22.59	1	1198
TE_00003535#DNA/DTC	2448	102804	42.00	5	630
TE_00003536_INT#LTR/Gypsy	362	390532	1078.82	313	1839
TE_00003538#MITE/DTT	144	25385	176.28	1	352
TE_00003539#DNA/DTC	4189	771163	184.09	6	2667
TE_00003540#MITE/DTT	216	4578	21.19	2	40
TE_00003541#DNA/Helitron	672	5258	7.82	0	46
TE_00003542#DNA/DTC	167	15435	92.43	0	129
TE_00003543#MITE/DTT	381	1638	4.30	2	15
TE_00003544#MITE/DTT	93	2306	24.80	0	38
TE_00003545_LTR#LTR/Gypsy	3684	8526378	2314.43	5	7780
TE_00003546_INT#LTR/Gypsy	106	293670	2770.47	0	5552
TE_00003547_LTR#LTR/Gypsy	874	41810	47.84	12	80
TE_00003548_LTR#LTR/Copia	202	1133	5.61	2	11
TE_00003549_INT#LTR/Copia	4311	2747990	637.44	0	1055
TE_00003550#DNA/DTT	1658	776294	468.21	0	846
TE_00003551#DNA/DTC	3117	181994	58.39	0	1143
TE_00003552_INT#LTR/Copia	5662	5362819	947.16	18	4511
TE_00003553_INT#LTR/Copia	182	573279	3149.88	224	9225
TE_00003554_INT#LTR/Copia	4446	417855	93.98	50	179
TE_00003555_LTR#LTR/Copia	237	3563	15.03	1	25
TE_00003557#DNA/DTH	1146	22564	19.69	0	74
TE_00003558#DNA/DTT	1707	38298	22.44	0	367
TE_00003559_INT#LTR/Copia	4846	317408	65.50	4	265
TE_00003560#DNA/DTM	2999	402586	134.24	0	1754
TE_00003561#DNA/DTT	2805	2755972	982.52	13	4740
TE_00003562_INT#LTR/Gypsy	1271	2535489	1994.88	0	6496
TE_00003564#DNA/Helitron	1093	39027	35.71	5	148
TE_00003565_LTR#LTR/Copia	1618	2206849	1363.94	189	3116
TE_00003567_LTR#LTR/Gypsy	246	5933	24.12	4	29
TE_00003568#DNA/DTH	1254	41670	33.23	1	141
TE_00003569_LTR#LTR/Copia	935	871496	932.08	2	1239
TE_00003570#DNA/Helitron	814	3338	4.10	0	81
TE_00003571_INT#LTR/Gypsy	4478	43997	9.83	1	40
TE_00003572_INT#LTR/Copia	2003	1915592	956.36	18	2866
TE_00003573_LTR#LTR/Gypsy	1067	26937033	25245.58	11588	32091
TE_00003574_INT#LTR/Gypsy	4378	84657	19.34	0	66
TE_00003575_INT#LTR/Gypsy	5273	15102725	2864.16	210	10133
TE_00003576#DNA/DTC	2126	130934	61.59	0	162
TE_00003577#DNA/DTA	2183	165905	76.00	4	140
TE_00003579_INT#LTR/Gypsy	584	413123	707.40	7	1361
TE_00003580_LTR#LTR/Copia	196	27772	141.69	55	168
TE_00003581#DNA/DTM	1084	50006	46.13	2	160
TE_00003582_LTR#LTR/Copia	156	15857	101.65	3	139
TE_00003583#DNA/Helitron	526	152739	290.38	37	860
TE_00003584#DNA/Helitron	956	15024	15.72	3	103
TE_00003586_INT#LTR/Copia	1355	474301	350.04	5	524
TE_00003587#DNA/Helitron	14503	8981768	619.30	0	14847
TE_00003588_INT#LTR/Gypsy	6056	8356113	1379.81	8	4543
TE_00003589#DNA/DTT	1801	29344	16.29	0	205
TE_00003590#DNA/DTM	946	9735	10.29	2	21
TE_00003591#DNA/DTH	985	13438	13.64	0	143
TE_00003592#MITE/DTM	424	81283	191.71	148	216
TE_00003593#MITE/DTM	109	643	5.90	3	11
TE_00003594#DNA/DTH	944	85020	90.06	2	431
TE_00003595_INT#LTR/Copia	4940	506095	102.45	3	423
TE_00003596_INT#LTR/Gypsy	4791	3244064	677.12	0	3892
TE_00003597_INT#LTR/Copia	5632	17254999	3063.74	22	4314
TE_00003598#MITE/DTT	197	3881	19.70	1	58
TE_00003599#DNA/Helitron	5789	930592	160.75	0	1339
TE_00003600#MITE/DTT	239	1463	6.12	0	21
TE_00003601_INT#LTR/Gypsy	6756	7818587	1157.28	16	7582
TE_00003604#DNA/DTT	1183	11991	10.14	1	226
TE_00003605#MITE/DTM	114	935	8.20	1	17
TE_00003606_INT#LTR/Gypsy	1132	782553	691.30	0	1122
TE_00003608_INT#LTR/Gypsy	251	91785	365.68	0	552
TE_00003610#DNA/DTC	2939	431550	146.84	4	1145
TE_00003615_INT#LTR/Gypsy	1246	6200164	4976.05	0	9828
TE_00003616#MITE/DTT	208	2275	10.94	0	67
TE_00003617#DNA/DTH	1267	110306	87.06	1	371
TE_00003618_LTR#LTR/Copia	254	4213	16.59	1	28
TE_00003620_INT#LTR/Gypsy	953	1821829	1911.68	4	9071
TE_00003622_INT#LTR/Gypsy	1338	8789731	6569.31	21	13304
TE_00003623#DNA/Helitron	668	34703	51.95	1	417
TE_00003624_INT#LTR/Gypsy	9998	3383823	338.45	2	3846
TE_00003625#MITE/DTA	151	4125	27.32	6	75
TE_00003629#DNA/Helitron	709	4849	6.84	0	23
TE_00003630_INT#LTR/Gypsy	269	125047	464.86	0	722
TE_00003631#MITE/DTM	183	3257	17.80	2	52
TE_00003632#DNA/DTM	234	11536	49.30	0	188
TE_00003634#DNA/DTM	783	18496	23.62	10	46
TE_00003635#DNA/DTM	1221	78759	64.50	35	137
TE_00003636_INT#LTR/Gypsy	5050	2229810	441.55	15	2753
TE_00003637_INT#LTR/Gypsy	2633	7558366	2870.63	0	9675
TE_00003638_INT#LTR/Copia	7174	5312860	740.57	0	4068
TE_00003639_LTR#LTR/Gypsy	659	124514	188.94	7	459
TE_00003641#DNA/DTM	3702	98337	26.56	2	127
TE_00003644_INT#LTR/Gypsy	2667	2935414	1100.64	1	2390
TE_00003645_INT#LTR/Gypsy	2735	951272	347.81	4	1674
TE_00003646#DNA/DTC	4472	2026685	453.19	3	3331
TE_00003647_INT#LTR/Gypsy	218	842958	3866.78	0	6129
TE_00003648_LTR#LTR/Copia	419	4199	10.02	3	14
TE_00003649#DNA/DTC	1063	2196376	2066.21	40	4952
TE_00003650_INT#LTR/Copia	3961	31440441	7937.50	0	11849
TE_00003651_INT#LTR/Gypsy	171	215125	1258.04	0	1531
TE_00003652#DNA/DTC	3509	2708255	771.80	45	1570
TE_00003654#MITE/DTT	236	21194	89.81	18	136
TE_00003655#MITE/DTT	99	3745	37.83	8	70
TE_00003656_INT#LTR/Gypsy	2447	27691089	11316.34	0	20610
TE_00003657#DNA/Helitron	1015	19091	18.81	1	88
TE_00003658#MITE/DTT	335	3994	11.92	1	45
TE_00003659#DNA/DTH	1610	536941	333.50	6	702
TE_00003660#DNA/DTA	4445	142481	32.05	3	76
TE_00003661#MITE/DTT	183	54552	298.10	111	552
TE_00003662_INT#LTR/Copia	97	316	3.26	0	6
TE_00003664_LTR#LTR/Copia	230	5663	24.62	9	44
TE_00003666#MITE/DTA	525	11840	22.55	2	67
TE_00003668_INT#LTR/Copia	6208	6889354	1109.75	0	5435
TE_00003669_INT#LTR/Gypsy	1163	7409556	6371.07	1316	11375
TE_00003670_LTR#LTR/Gypsy	996	14603	14.66	4	34
TE_00003671#MITE/DTA	183	7623	41.66	10	173
TE_00003673#DNA/DTH	1200	382676	318.90	34	510
TE_00003674_LTR#LTR/Copia	164	16424	100.15	40	151
TE_00003675_INT#LTR/Gypsy	3442	4291084	1246.68	5	4600
TE_00003676#DNA/Helitron	1461	28829	19.73	10	45
TE_00003677#MITE/DTA	127	928	7.31	2	12
TE_00003678_INT#LTR/Gypsy	7297	19052085	2610.95	1	8727
TE_00003681_INT#LTR/Gypsy	130	2264	17.42	0	34
TE_00003682#DNA/DTM	1370	55880	40.79	2	168
